"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
267,0.009283925,0.006461201,0.00151769,0.03160538,0.06872822,0.07829927,0.008536923,0.0003851695,0.1116906,0.001282579,0.0793059,0.00452098,0.03824456,0.0005786621,0.002204912,0.003290619,0.06057625,0.00862451,0.08114655,0.0005686891,0.002578836,0.002173465,0.001085917,0.0007520816,0.008923774,0.0002852755,0.002492009,0.005849977,0.009982713,0.01898756,0.02582576,0.01371894,0.01351483,0.007912533,0.0007136277,0.006043481,0.01475919,0.00671791,0.04197846,0.0001270542,0.005719125,0.03470459,0.02483467,0.002136564,0.01183088,0.3540823,0.7969105,1.26288,0.4491478,0.6111626,0.9849546,0.2060251,0.1232892,3.053455,14.32291,3.233912,0.2053797,1.088634,2.921651,0.4263131,1.585034,2.691975,3.062667,0.554704,2.315936,31.10482,19.68929,33.33365,7.491627,24.13322,6.720325,12.79677,15.64784,0.8239323,178.4509,10.88474,0.2188826,30.61862,23.67638,12.83941,62.48589,227.5353,410.0884
268,0.009260931,0.006489129,0.001513752,0.03240446,0.06884871,0.07900117,0.008571114,0.0005141752,0.1128532,0.001473495,0.07969707,0.004712572,0.03784911,0.0006502726,0.002296185,0.003210554,0.06130345,0.009302508,0.08703429,0.0006601627,0.002787997,0.002236281,0.00113991,0.0007750231,0.008844091,0.0003241785,0.002590322,0.006146961,0.01014262,0.01977982,0.02584113,0.01372811,0.01347754,0.007952625,0.0007365909,0.006087664,0.01475198,0.00671061,0.04195639,0.0001110096,0.005158195,0.03541101,0.02501527,0.00222514,0.01212469,0.3623641,0.823257,1.322334,0.4701933,0.6545894,1.01097,0.2078971,0.1239515,3.15673,14.74296,3.573956,0.2057911,1.138014,2.996802,0.458476,1.662819,3.741004,3.112297,0.569501,2.37427,30.93139,20.16271,33.27414,7.198223,23.31549,6.033803,11.00101,11.64365,0.7260348,208.3374,8.988419,0.2216642,29.28945,23.03287,12.39139,58.46373,232.3487,486.1289
269,0.009238542,0.006518524,0.001510569,0.03431959,0.06898519,0.07987694,0.008607747,0.0006569859,0.1126309,0.001691707,0.08037045,0.004919794,0.03791441,0.000725109,0.002374337,0.003147952,0.06203605,0.009686967,0.09037922,0.0007725653,0.002977733,0.002334788,0.00122889,0.0007732985,0.008787677,0.0003716628,0.002673259,0.006497158,0.01014104,0.02055184,0.02610036,0.01375329,0.0134472,0.008003813,0.0007645735,0.006136123,0.01474868,0.006712904,0.04195602,0.000186668,0.006116311,0.03618277,0.02524638,0.002481963,0.0124414,0.3722293,0.8525261,1.380613,0.488539,0.6968985,1.03596,0.2100458,0.1248561,3.267151,15.37556,3.735631,0.2061778,1.15944,3.04115,0.4841812,1.73008,5.726147,3.162416,0.5744149,2.448678,30.77642,20.47884,32.19453,6.965108,23.08229,5.197688,9.383254,8.949939,0.6295868,141.571,8.562093,0.2234044,27.78962,20.77023,10.87813,55.62982,216.4487,553.6542
270,0.009216746,0.006548972,0.001507889,0.03669045,0.06914115,0.08093116,0.008639539,0.0007916965,0.1124806,0.001877417,0.08123156,0.005141715,0.03866204,0.0007843418,0.002470067,0.003088563,0.06274503,0.009668902,0.0918644,0.0009083262,0.003153081,0.002494951,0.001314501,0.0007698702,0.008748269,0.0004326712,0.002619467,0.006828517,0.01020632,0.02114914,0.02654975,0.01379338,0.01342517,0.008069305,0.0007986114,0.006188614,0.01474976,0.006727579,0.04197743,0.0003084028,0.00918069,0.03704461,0.02549369,0.003153052,0.01277008,0.3846859,0.885368,1.43571,0.502598,0.736377,1.057167,0.2123727,0.1258627,3.382653,16.37416,3.750399,0.2062374,1.145655,3.050004,0.4979397,1.783717,8.286201,3.207833,0.5665504,2.556934,30.19876,20.64141,29.72603,6.694829,23.62934,4.650666,7.989721,7.57531,0.5388076,95.90838,8.934895,0.2233156,26.65132,20.60693,11.04005,55.96044,185.4768,582.5126
271,0.009195396,0.006579822,0.001505503,0.03866941,0.06932022,0.08215079,0.008667438,0.0009012383,0.1142762,0.00206691,0.08214103,0.005377083,0.03968754,0.0008192415,0.002593261,0.003028902,0.06334449,0.009411721,0.0933441,0.001030092,0.003324663,0.002730142,0.0013783,0.0008090997,0.008700973,0.0004948938,0.002430312,0.007218658,0.01022948,0.02218776,0.02676914,0.01384662,0.013411,0.008143514,0.0008394392,0.006244123,0.01475472,0.006755928,0.04201868,0.000373157,0.01118785,0.03798608,0.02575894,0.004765231,0.01310049,0.4019265,0.9221377,1.485958,0.5143211,0.7764388,1.074054,0.2147275,0.1267226,3.506244,17.68871,3.655375,0.2057133,1.105489,3.063829,0.4980766,1.822086,10.20411,3.24325,0.5515752,2.734834,29.25785,20.74253,26.46522,6.390644,24.76483,4.485352,7.281166,7.011098,0.4704007,64.81167,9.793571,0.2229998,25.25375,21.33544,11.52394,58.49374,160.5271,571.5305
272,0.009174513,0.006610899,0.001503273,0.0402362,0.0695211,0.08355652,0.008692249,0.0009833765,0.1200745,0.002165838,0.08324708,0.005623621,0.04099079,0.000805744,0.002740799,0.002990109,0.06381191,0.00907487,0.09460665,0.001129315,0.003666204,0.002871955,0.001454675,0.0008492676,0.008669256,0.0005481949,0.002317893,0.007448213,0.01035294,0.02343623,0.02675419,0.01391168,0.01340201,0.008226262,0.0008885755,0.006302521,0.0147622,0.006787956,0.04207744,0.0004656679,0.01276084,0.03898558,0.0259924,0.007027099,0.01342337,0.4265673,0.9607401,1.529669,0.5250858,0.8246292,1.086705,0.2169613,0.1272635,3.646908,19.03805,3.478933,0.2044677,1.050852,3.080551,0.4890391,1.840085,10.97911,3.267242,0.5354248,3.026096,28.35959,20.84469,23.76456,6.19461,26.13891,4.460791,7.030727,6.729254,0.4316122,42.7745,10.87233,0.2223275,24.31807,23.71726,13.08103,61.92133,145.2366,534.8725
273,0.009154052,0.006642182,0.001501161,0.04142654,0.069739,0.08512984,0.008713073,0.001020541,0.1310219,0.002168999,0.0845139,0.005878564,0.04261972,0.0007366528,0.002905886,0.002995145,0.06417199,0.008749371,0.09537554,0.00115953,0.003949595,0.003130283,0.001599449,0.0008902407,0.008644857,0.0005496835,0.002403295,0.007666134,0.01038217,0.02414374,0.02708485,0.01398688,0.0133955,0.008317396,0.0009452163,0.00636528,0.01477111,0.006818912,0.04215086,0.0006261429,0.01401963,0.04001428,0.0261472,0.009467698,0.0137375,0.459018,0.9983778,1.567239,0.5353476,0.8974046,1.096328,0.2190169,0.1273985,3.819,20.26242,3.258387,0.2026121,0.9909217,3.114134,0.4746338,1.849217,10.56575,3.280738,0.5254224,3.416326,27.82161,21.04441,22.12237,6.103809,27.83967,4.480343,7.337347,6.734113,0.4214776,28.35329,12.1085,0.2225896,23.70238,24.27065,13.28687,62.63729,138.893,493.5629
274,0.009128607,0.006630289,0.001499334,0.04185846,0.06977455,0.08602336,0.008693111,0.0009717494,0.1461767,0.002052641,0.0840497,0.00605513,0.04381587,0.0006073388,0.003087847,0.002996257,0.06414236,0.008470492,0.09443232,0.001133594,0.004191022,0.003149558,0.001679823,0.0008703871,0.008623218,0.0005020241,0.002487478,0.007273973,0.009640448,0.02298121,0.02690693,0.01405295,0.01338768,0.008350971,0.0009744932,0.00623714,0.01477641,0.006840512,0.04206634,0.0008219477,0.0143906,0.04036965,0.02619181,0.01117612,0.01377532,0.4888644,1.017672,1.578775,0.536596,0.9894775,1.093619,0.2167415,0.1270296,3.993082,20.79881,2.986277,0.1914425,0.9429961,3.146373,0.4576464,1.850354,9.127618,3.259796,0.5200731,3.707858,27.47081,21.04908,21.57385,6.169495,29.47467,4.52216,7.667745,6.820471,0.4215371,19.32153,12.83983,0.2216755,23.04489,24.9746,13.92519,61.26445,136.1022,454.1232
275,0.009107571,0.006648133,0.001497799,0.04251428,0.06994419,0.08750952,0.008716261,0.0009187538,0.1826745,0.001999531,0.08568951,0.006287735,0.04462313,0.0005147692,0.003294595,0.003029944,0.06431749,0.008714599,0.0966005,0.001154195,0.004650889,0.003327425,0.001830967,0.0009232276,0.008592319,0.0004710344,0.00267926,0.007436678,0.009821115,0.02389004,0.02715666,0.01413593,0.01338021,0.008419576,0.001026496,0.006256009,0.01478484,0.006850185,0.04210306,0.0007679269,0.01261399,0.04108758,0.02626915,0.0120716,0.0139938,0.5251506,1.042984,1.602823,0.5517079,1.154594,1.098077,0.2172397,0.126406,4.216338,21.10044,2.774956,0.1854337,0.9205748,3.176817,0.446892,1.88245,7.725077,3.261479,0.5446831,3.993884,27.73271,21.42628,22.4434,6.532715,31.3794,4.608715,8.227183,7.109696,0.4367788,13.97733,13.01274,0.2210351,22.6243,25.60364,14.1527,61.07766,134.4335,423.6616
276,0.009089188,0.006676268,0.001496471,0.04312864,0.070141,0.0889616,0.008761202,0.0008434716,0.2565653,0.001899248,0.08720474,0.006542428,0.04501042,0.0004591409,0.003498127,0.003064006,0.06461099,0.009226811,0.1002165,0.0011889,0.005189444,0.003476087,0.001949105,0.000966125,0.008594039,0.0004489275,0.002953867,0.007766982,0.009955917,0.02458208,0.02780266,0.01422817,0.01337155,0.008492902,0.00108335,0.006340676,0.01479438,0.006850313,0.04218215,0.0005468291,0.01081924,0.04187699,0.02633736,0.01251503,0.0142908,0.5621094,1.069659,1.63344,0.5721501,1.351358,1.105221,0.2188022,0.1255467,4.383952,21.23207,2.620016,0.1817294,0.9138887,3.213021,0.4406552,1.90085,6.518616,3.273864,0.5815796,4.276387,28.15318,21.91788,23.6493,6.753064,31.92239,4.729972,8.910336,7.499478,0.4538589,10.71289,12.89388,0.2209166,21.54353,23.9086,12.95117,56.85902,133.2028,402.9828
277,0.009074075,0.006708253,0.001495421,0.04369926,0.07045583,0.09016956,0.00882981,0.0007710622,0.337822,0.001916034,0.08871609,0.006807857,0.04494509,0.0004411075,0.003693031,0.003115499,0.06506143,0.009877203,0.1054343,0.001190088,0.005757898,0.003627094,0.002049961,0.0009763885,0.008636052,0.0004365602,0.003264614,0.008009667,0.01009545,0.02621883,0.02814849,0.01433543,0.01340353,0.008566795,0.001140179,0.006463218,0.01480691,0.006843828,0.04232133,0.0003191109,0.009039124,0.04266223,0.02637477,0.01255876,0.01464193,0.5962349,1.096615,1.667964,0.5951925,1.534038,1.113847,0.2209186,0.1246088,4.465456,21.19914,2.520419,0.1794587,0.9224347,3.257196,0.4391896,1.925665,5.660176,3.292383,0.6283125,4.585891,28.15527,22.36615,24.85693,6.805401,30.90209,4.83873,9.182077,7.757045,0.4634888,8.27001,12.59728,0.2204432,19.52763,24.01575,13.32485,48.94004,129.7885,384.6584
278,0.009063368,0.006742063,0.001494711,0.04417582,0.07079868,0.09127951,0.008905589,0.0007132663,0.3881492,0.001882228,0.0902578,0.007084263,0.04481246,0.0004441374,0.003820052,0.003244879,0.06561221,0.01061009,0.1109238,0.001175914,0.006258417,0.003751071,0.002148996,0.00106893,0.008659153,0.0004264402,0.003573909,0.00811889,0.01047619,0.0281261,0.02862947,0.01445245,0.0134456,0.008642992,0.001197686,0.006610305,0.01482083,0.006835245,0.04248256,0.0001893432,0.007620484,0.04344293,0.02642521,0.01245798,0.01504018,0.6263687,1.124051,1.704826,0.6177436,1.675511,1.124083,0.2233606,0.12365,4.51444,21.17781,2.458863,0.1782457,0.9359872,3.325509,0.4400884,1.952461,5.038389,3.315103,0.6745703,4.901154,28.05387,22.77608,25.56446,6.642906,29.19634,4.92514,9.555079,8.070048,0.4712921,6.346105,12.03399,0.220925,17.56182,23.52644,12.94702,46.40372,127.3917,374.0258
279,0.009057875,0.006777366,0.001494471,0.04459747,0.07113824,0.09225014,0.008982752,0.0006769288,0.4137142,0.001863773,0.09197105,0.007368054,0.04467411,0.0004443992,0.003958985,0.003381037,0.06623974,0.0113851,0.1159552,0.001187463,0.006756434,0.003893876,0.002206526,0.001145534,0.008672846,0.0004179832,0.003861009,0.008215307,0.01073493,0.02939269,0.03019864,0.01457677,0.01348813,0.008720254,0.001257816,0.006771712,0.01483557,0.006823214,0.04265482,0.0001252513,0.00642203,0.04423765,0.02651427,0.01226936,0.01547657,0.6520322,1.151725,1.74192,0.6379831,1.767108,1.135233,0.2260328,0.1228724,4.559575,21.18616,2.42035,0.1780871,0.9517273,3.399524,0.4424933,1.980959,4.562867,3.339132,0.7186777,5.152696,27.80511,23.11334,25.7817,6.391854,27.54193,4.991712,9.661752,8.291286,0.475697,4.994735,10.81672,0.2217079,16.21785,25.71399,14.59346,49.85809,123.6011,368.6176
280,0.009056689,0.006814156,0.001494776,0.04494791,0.07146621,0.09322051,0.009053882,0.0006618706,0.4282057,0.001856548,0.0939294,0.007655308,0.04472179,0.0004516067,0.004113604,0.00351056,0.06690536,0.01207063,0.1193133,0.001182813,0.007225018,0.004090261,0.002234718,0.001227293,0.008686592,0.0004113997,0.004120346,0.008286826,0.0110806,0.03048072,0.03183072,0.01470703,0.01352958,0.008802196,0.001322699,0.006939632,0.01485149,0.006812727,0.04283587,0.0001198134,0.005869082,0.04507607,0.02667422,0.0121323,0.01593884,0.6735358,1.179054,1.7775,0.6540019,1.820609,1.147559,0.2288852,0.1223812,4.605389,21.30466,2.391156,0.1792076,0.9628717,3.487598,0.4442271,1.995825,4.170732,3.362967,0.7549723,5.30141,27.9011,23.43106,25.44803,6.11981,26.26629,5.021972,10.03188,8.585526,0.4826771,4.227254,9.726304,0.2239307,15.45295,25.70695,14.49606,56.80075,122.2385,373.0538
281,0.009059029,0.006852678,0.001495646,0.04520717,0.07178341,0.09427922,0.009117746,0.0006704456,0.4376789,0.001862564,0.09591409,0.007944498,0.0454617,0.000450609,0.004271647,0.003653178,0.06763306,0.01241149,0.1204243,0.001169734,0.00771169,0.004232598,0.002284893,0.001316784,0.008694711,0.0004069011,0.004373569,0.008353342,0.01145696,0.03172536,0.03338359,0.014843,0.01357125,0.008897643,0.001391107,0.0071085,0.01486929,0.006812782,0.0430267,0.0002127187,0.007034654,0.04597251,0.02683778,0.01217436,0.01641067,0.6910412,1.205072,1.81002,0.6652102,1.846496,1.159248,0.2318582,0.1222152,4.648419,21.66412,2.364014,0.1818362,0.9593792,3.558887,0.4436043,1.982412,3.835048,3.385231,0.774404,5.377749,28.01201,23.65398,24.37767,5.800959,25.0953,5.041778,10.10578,8.701246,0.4856348,3.837782,9.559836,0.2259549,14.86755,25.8227,14.69008,62.88815,120.7707,378.2382
282,0.009064311,0.006892772,0.001497042,0.04536134,0.07209526,0.09539952,0.009170223,0.0007079751,0.4424295,0.001891596,0.09814268,0.008232656,0.04680509,0.000438743,0.004420709,0.003820702,0.06835724,0.01221735,0.1201912,0.001165909,0.008155628,0.004370714,0.002369131,0.001396171,0.008700382,0.0003980945,0.004597995,0.007993576,0.01206367,0.03359518,0.0345645,0.01498429,0.01361511,0.009004529,0.001460004,0.007274247,0.01488973,0.006831075,0.04322719,0.0003524646,0.01129964,0.04689305,0.0269773,0.01240393,0.01686909,0.704157,1.228085,1.837638,0.6690903,1.845359,1.16896,0.2348373,0.1223303,4.68694,22.41315,2.333381,0.1856643,0.9348202,3.630565,0.4383201,1.957326,3.53625,3.401983,0.7681273,5.422925,28.07045,23.78606,22.64876,5.44242,24.19849,5.081851,10.1209,8.71751,0.4869584,3.566663,10.18515,0.2281806,14.64429,25.14096,14.16115,69.88334,120.8519,380.8309
283,0.00907148,0.006934493,0.001499015,0.04548547,0.07240647,0.09642273,0.009210153,0.0007622442,0.449471,0.00190156,0.1004627,0.008516264,0.04821019,0.0004220075,0.004514831,0.004053758,0.06899339,0.0118324,0.1191308,0.001150005,0.008569445,0.004501436,0.002501684,0.001441425,0.008739286,0.0003807977,0.004741616,0.007394942,0.01281828,0.0344086,0.03655697,0.01513051,0.01366222,0.009113351,0.001526766,0.007432889,0.01491307,0.006857588,0.04343743,0.0003954062,0.01294501,0.04779669,0.0271734,0.01263236,0.01729004,0.7123757,1.246339,1.859592,0.6684964,1.822495,1.176168,0.2376831,0.1226239,4.719532,23.22593,2.292837,0.1898894,0.9068051,3.72928,0.4305637,1.940281,3.28261,3.409933,0.7563968,5.464108,27.7844,23.88316,21.29464,5.268037,23.87558,5.154155,9.958035,8.617641,0.4868812,3.431171,11.18356,0.2303592,14.91437,28.23125,16.25379,76.90103,121.4758,375.6236
284,0.00907989,0.006978356,0.001501817,0.04562444,0.07272229,0.0973442,0.009244274,0.0008257806,0.4630865,0.001923872,0.1029302,0.008793667,0.04972312,0.0004064829,0.004664668,0.00424396,0.06954442,0.01144888,0.1173357,0.001152617,0.008815709,0.004809943,0.002596644,0.001486351,0.0087842,0.0003705547,0.004786594,0.007063226,0.01310747,0.03586356,0.03777944,0.01528191,0.01371224,0.009224337,0.001590737,0.007582834,0.01493885,0.006887247,0.04365731,0.0004852241,0.0143552,0.04866853,0.02736868,0.01272867,0.01766895,0.7167809,1.259909,1.876951,0.6661017,1.783237,1.182547,0.2404088,0.1229877,4.74588,23.93077,2.242348,0.194012,0.8811178,3.84349,0.4212368,1.940094,3.080872,3.413032,0.7527219,5.525839,27.94071,24.12566,20.80894,5.329188,24.33627,5.247445,10.52684,8.841169,0.500663,3.522703,12.21778,0.2346466,15.51885,28.1926,15.83239,82.93356,127.715,375.2897
285,0.009089382,0.007024415,0.001505478,0.04578957,0.07304437,0.09822061,0.009270126,0.0008849252,0.4820125,0.001948062,0.1056024,0.009064901,0.05182583,0.0003999438,0.004707916,0.004551872,0.07009435,0.01109916,0.1151027,0.00114418,0.008710318,0.005372496,0.002750387,0.001553763,0.008840975,0.0003728851,0.004587389,0.007343328,0.01339097,0.03698413,0.0389729,0.01543821,0.01376438,0.009345807,0.001653144,0.00772437,0.01496684,0.006913336,0.04388637,0.000681355,0.01560976,0.04953594,0.02749558,0.01272303,0.01801764,0.7195982,1.270469,1.892028,0.663495,1.737992,1.187837,0.2431347,0.1234436,4.76674,24.61821,2.19315,0.1976325,0.8514943,3.955754,0.4114617,1.958654,2.926532,3.420448,0.7524854,5.619269,28.01904,24.43769,20.74494,5.419114,25.35997,5.345698,10.88834,9.047601,0.5203947,3.879143,12.96576,0.2395315,16.30927,27.85744,15.50458,89.05167,133.1957,373.2505
286,0.009100595,0.007072883,0.00151003,0.04601349,0.07337531,0.09910242,0.009299922,0.0009368273,0.5031836,0.001961252,0.1084783,0.009329812,0.05403757,0.0003936626,0.004796683,0.004836329,0.07064207,0.01096823,0.1129513,0.001144689,0.008763512,0.005762747,0.002828471,0.001709098,0.008874359,0.0003847403,0.004454366,0.007713927,0.01344861,0.03734187,0.04096858,0.0155991,0.01381929,0.009468254,0.001715147,0.007857991,0.01499753,0.006934206,0.04412406,0.000872606,0.01555624,0.05040034,0.02759886,0.01265351,0.01835109,0.7225654,1.279333,1.906404,0.6648296,1.702338,1.192564,0.245967,0.1239837,4.784738,25.04185,2.15182,0.2002999,0.834204,4.016427,0.4044224,1.998217,2.827291,3.43702,0.773295,5.740475,28.26808,24.8419,21.5745,5.669436,26.60092,5.438771,10.97188,9.173944,0.5383453,4.497064,13.42768,0.2430287,16.722,27.61361,15.31875,90.72955,136.7446,369.0646
287,0.009113845,0.007123085,0.00151547,0.04634813,0.07371913,0.09991616,0.009355224,0.000965702,0.5210839,0.00197485,0.1116053,0.009589447,0.05522309,0.0003951418,0.004903487,0.00512272,0.07119318,0.0113497,0.1132192,0.001137784,0.008748801,0.006205503,0.002926856,0.001841187,0.008915129,0.0004090141,0.004381827,0.008134568,0.01364646,0.03851618,0.04172694,0.01576307,0.01387736,0.009576167,0.001777882,0.007985921,0.01503111,0.006945278,0.04436935,0.0007792718,0.01327715,0.05121769,0.02772479,0.01249801,0.01869819,0.7276569,1.289048,1.922647,0.6751263,1.690198,1.198334,0.2490317,0.1245208,4.803701,25.09101,2.131735,0.2019984,0.8393999,4.050811,0.4021404,2.054488,2.791163,3.465193,0.8229036,5.85644,28.69042,25.33412,23.30989,6.032537,27.54181,5.526609,10.98619,9.296649,0.549982,5.194414,13.68521,0.2450962,16.70433,26.29944,14.48094,90.22393,138.9799,365.9266
288,0.009129073,0.007174387,0.001521392,0.04676687,0.07407558,0.1006578,0.009432557,0.0009537955,0.5287139,0.001978915,0.1146082,0.009844041,0.05564538,0.0004167901,0.005028408,0.00539448,0.07179168,0.01199297,0.115242,0.00116726,0.008678242,0.006666084,0.003011511,0.001926385,0.008976174,0.0004473532,0.004388832,0.008703269,0.01400918,0.03893916,0.04342182,0.0159288,0.01393702,0.009670986,0.001843624,0.008111618,0.01506672,0.006946174,0.04462186,0.0004779684,0.01098869,0.05203968,0.02786847,0.01231085,0.01908725,0.7363394,1.302474,1.942911,0.6898367,1.694312,1.205405,0.2524673,0.1250463,4.828208,25.01098,2.136341,0.2030907,0.8589647,4.073763,0.4030381,2.128529,2.798488,3.506539,0.8847528,5.968448,28.81682,25.80668,25.00066,6.231442,28.09599,5.585017,10.72629,9.291426,0.5525154,5.72637,13.23293,0.2460642,15.40035,24.73413,13.61788,82.92249,138.4045,363.4728
289,0.009145956,0.007226405,0.001527608,0.04723866,0.07448543,0.1013933,0.00953524,0.0009120778,0.5295637,0.001997837,0.1175409,0.01013796,0.05588091,0.0004447733,0.005178136,0.005690954,0.07243484,0.01274906,0.1187259,0.001183711,0.008713411,0.007172699,0.003111604,0.002021967,0.009037752,0.0004971698,0.004480184,0.009348787,0.0142263,0.03952755,0.04526373,0.01610244,0.01403797,0.00976148,0.001930521,0.008237506,0.01511042,0.006943586,0.04492335,0.0002639683,0.009130002,0.05291867,0.02801143,0.01214627,0.01954993,0.7487293,1.320408,1.967213,0.7067382,1.713358,1.21324,0.2565247,0.1255275,4.860055,24.91543,2.157697,0.2035449,0.8852234,4.112225,0.4051561,2.204399,2.831765,3.559276,0.9491504,6.030682,28.52676,26.17782,26.08954,6.224643,28.25202,5.569617,10.26797,9.132446,0.5436488,5.931581,12.41224,0.2465125,13.6353,24.41696,13.55843,75.47942,134.8829,359.617
290,0.009163667,0.00727922,0.001534123,0.04775896,0.07492075,0.1020699,0.009658434,0.0008665767,0.5256834,0.002022831,0.120538,0.01044369,0.05595266,0.0004846499,0.005347129,0.005972761,0.07310202,0.01350723,0.1231584,0.001203299,0.008727385,0.007653345,0.003181144,0.002122342,0.009136314,0.0005401526,0.004627195,0.00997582,0.01420253,0.04024059,0.04698524,0.0162793,0.0141487,0.009847946,0.002025873,0.008363967,0.01515633,0.006936022,0.04524416,0.0001438407,0.007568802,0.05380658,0.02813423,0.01196667,0.02006653,0.7639701,1.342032,1.993729,0.7238484,1.738163,1.221882,0.2610231,0.1259521,4.897563,24.78874,2.182035,0.2032832,0.9163689,4.176021,0.4071112,2.256938,2.871751,3.617224,1.014034,6.00981,28.08379,26.45131,26.63758,6.139331,27.74628,5.518843,9.947502,8.96838,0.5283761,5.794698,11.80635,0.2472976,11.98576,26.05016,14.64746,72.47259,130.8855,356.8589
291,0.009181723,0.007333254,0.001541057,0.04825805,0.07537124,0.1028677,0.009783057,0.0008348419,0.5152761,0.002051575,0.1237337,0.01075228,0.05606247,0.0005078315,0.005532423,0.006260928,0.07379159,0.01435072,0.1277508,0.001221443,0.008811582,0.0080483,0.003283028,0.002160234,0.009227787,0.0005763328,0.004794894,0.0105742,0.01423772,0.04119724,0.04875547,0.0164579,0.01425862,0.009935229,0.002124996,0.008491321,0.0152024,0.006929981,0.04557409,0.0001042605,0.006496255,0.05469699,0.02830638,0.01184602,0.02062099,0.7810866,1.366025,2.020762,0.7392536,1.763401,1.231699,0.2658571,0.1263082,4.937221,24.76137,2.193529,0.2025044,0.9426953,4.270993,0.4077882,2.290317,2.892061,3.673458,1.064716,5.916615,27.89771,26.66959,26.47897,6.014989,26.85233,5.483046,10.12199,9.019987,0.5191441,5.346934,11.50893,0.2496105,10.73191,26.0944,14.44749,71.90586,129.7508,360.6738
292,0.009199746,0.007389112,0.001548584,0.04870816,0.07583214,0.1038483,0.009896628,0.0008163927,0.5031967,0.002088928,0.127147,0.01105892,0.05645331,0.0005234346,0.005705078,0.006558379,0.07453135,0.01509706,0.1310208,0.00121295,0.008874537,0.008452327,0.003423904,0.002156188,0.009327201,0.0005901732,0.004925055,0.01117716,0.01428452,0.04281199,0.04980576,0.01663824,0.01436518,0.01002922,0.002224667,0.008619157,0.01524848,0.006929021,0.04590981,0.0001156498,0.006103745,0.05561456,0.02853527,0.0118176,0.02119218,0.7986842,1.390669,2.04673,0.7511748,1.777101,1.241502,0.270917,0.1266599,4.975811,24.88065,2.188618,0.2014481,0.958535,4.37308,0.4072693,2.311679,2.882268,3.722687,1.096408,5.780842,27.7083,26.81326,25.77884,5.886226,26.02227,5.480318,10.23067,9.088668,0.5153487,4.800937,11.47317,0.2525498,10.15963,25.95482,14.32257,73.86983,128.8321,365.3503
