"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
264,2,9.999945E-11,0.0003257703,0.0001400213,0.02016652,0.01964426,0.1093011,0.1790361,0.07131355,0.03053167,0.06151237,0.0700525,0.09769125,0.07255418,0.1141144,0.3965317,0.1136759,2.065662,1.461628,7.218665,14.38696,13.19674,15.22511,18.44122,1.340312,1.352796,1.932133,3.742422,3.010338,2.839688,3.911922,6.773524,4.521332,8.582975,3.285584,4.132584,6.747845,3.003376,3.220032,7.097037,8.393103,5.505999,7.4131,13.34166,6.306946,8.593102,1.6351,4.010209,3.75652,5.606349,3.791209,5.481125,17.03335,11.71198,9.203321,22.67509,18.85537,21.73462,5.028359,3.705611,10.14586,3.314712,8.894246,26.17705,9.326405,16.44285,29.81098,20.35543,9.844757,3.991414,17.456,5.231071,8.249533,4.704521,6.849791,11.74141,11.40651,9.966578,14.36958,19.99603,6.597371,16.5394,8.183697,11.52495,14.82091,5.356301,8.49235,32.17437
265,2,9.999945E-11,1.341306E-05,0.0003689523,0.0003081487,0.0181249,0.01784125,0.09717842,0.1784654,0.07454061,0.02965076,0.07394401,0.07099775,0.109155,0.07234646,0.1346178,0.4344327,0.1114772,1.969958,1.326805,6.453985,12.75659,11.68725,13.45614,16.33125,1.243368,1.216969,1.754941,3.436521,6.391502,2.673674,3.60752,6.091761,4.015954,7.757943,3.053852,3.802951,6.23404,2.820706,2.969097,6.352762,7.546395,5.06024,7.193335,12.56184,5.665174,7.627186,1.515902,3.602792,3.475462,5.071342,3.469554,4.982824,15.47056,10.68745,8.363006,20.55087,17.43864,19.61643,4.469545,3.41167,9.33191,2.980965,7.973139,23.42043,8.522017,14.63317,26.55338,18.35941,8.979729,3.601585,15.54471,4.796947,7.453667,4.426284,6.283762,10.46424,10.33213,8.974434,12.93704,17.80395,5.862817,14.7894,7.42085,10.26897,13.17866,4.909532,7.736079
266,2,9.999945E-11,8.765576E-06,6.796263E-05,0.0004564108,0.0004863333,0.01631818,0.01620146,0.08801852,0.1601154,0.06899773,0.02850228,0.06920593,0.06957255,0.1036962,0.07029657,0.1245856,0.4471797,0.1065598,1.80855,1.179517,5.749423,11.27152,10.35081,11.88917,14.42898,1.152105,1.090611,1.565849,3.103496,5.729534,2.379879,3.265359,5.395589,3.562503,6.962573,2.814413,3.440163,5.714509,2.560618,2.646271,5.627203,6.684462,4.617487,6.523394,11.81675,5.09094,6.905622,1.355261,3.215443,3.216866,4.585542,3.086777,4.438285,13.84382,10.22453,7.562376,18.37243,15.72218,17.99942,3.969131,3.132303,8.469655,2.666113,7.0632,20.70008,7.733573,12.96493,23.46997,16.31667,8.144103,3.257147,13.98772,4.27095,6.778216,4.024134,5.66152,9.281451,9.23161,8.040884,11.64209,15.84402,5.202922,13.45093,6.725094,9.178213,11.68004,4.389299
267,2,9.999945E-11,8.974633E-06,7.053196E-05,0.0002083909,0.0006523412,0.0007774319,0.01488157,0.01586507,0.0803066,0.1445517,0.06481503,0.02785921,0.06587575,0.06923506,0.09942552,0.0688971,0.1163085,0.4546279,0.102416,1.666421,1.049755,5.089299,10.3179,9.196386,10.50709,12.75164,1.086231,0.9793722,1.403941,2.865124,5.152295,2.133723,2.957295,4.795742,3.273807,6.244962,2.616397,3.138738,5.216525,2.346151,2.361569,4.986866,5.922319,4.241004,5.965898,11.30187,4.594834,6.169508,1.21432,2.94519,2.983104,4.240541,2.749768,3.977205,12.43367,9.364965,6.881985,16.44385,14.2036,16.27962,3.541235,2.796025,7.709819,2.399664,6.260072,18.30079,7.041829,11.68929,20.74688,24.77475,7.336957,2.983113,12.37326,3.849767,6.157114,3.681781,5.049561,8.240638,8.248579,7.219029,10.56277,14.14179,4.642343,12.06483,6.038476,8.34215,10.39152
268,2,9.999945E-11,1.179611E-05,9.082793E-05,0.000276873,0.0005567427,0.001102762,0.001394004,0.02674326,0.02374825,0.09733146,0.1540014,0.07542852,0.0284963,0.09026279,0.07215946,0.1194776,0.07052469,0.123956,0.4810312,0.1018213,1.609869,0.9728962,5.040745,9.326208,8.163101,9.291441,11.27607,0.9783764,0.8859799,1.29423,2.615068,4.700908,2.027933,2.801983,4.309657,2.912051,5.557524,2.417266,2.800926,4.762187,2.154048,2.226907,4.501822,5.315269,3.956454,5.335273,9.997777,4.214804,5.479601,1.135491,2.725406,2.806608,18.9611,2.458945,3.753695,12.44236,8.503334,6.537358,15.02254,29.24857,14.54683,3.175634,2.506447,7.078629,2.177877,5.735069,16.36116,6.509233,10.65981,19.75174,39.90533,24.48943,2.710565,10.95474,21.65119,5.500429,3.422564,4.630507,7.47184,7.572149,7.956002,9.718933,12.66672,4.13017,10.82571,5.379526,7.720768
269,2,9.999945E-11,4.955795E-05,0.0003537524,0.0008266679,0.001634916,0.002579131,0.003683161,0.006948467,0.03001301,0.02787986,0.09655278,0.1489255,0.07993073,0.03566101,0.0965993,0.08929755,0.1305733,0.09116281,0.1304038,0.4511063,0.1159991,1.514852,0.9659861,4.491653,11.41788,7.313464,8.241731,10.00126,0.9099429,0.8297222,1.185481,2.564514,4.236913,1.96567,2.626302,3.986566,2.622818,5.066092,2.251446,2.535807,4.417365,2.041247,2.038511,4.030796,4.756741,3.732626,4.778577,8.877478,4.161866,11.12361,1.056048,2.617102,2.638595,16.80421,2.239156,3.581601,11.33156,8.080777,6.281342,13.72143,33.35472,12.92105,2.87243,2.296167,6.594843,2.179175,5.140242,14.53044,6.544808,9.699893,17.56746,35.71992,29.30497,2.68889,9.759241,19.40615,4.989856,3.269071,4.231023,6.993074,6.944041,7.290188,9.31371,11.64176,3.720949,9.976965,4.871379
270,2,9.999945E-11,0.0001247423,0.0009146156,0.002508487,0.004566575,0.00729745,0.01037825,0.01019308,0.02539342,0.04512054,0.04452421,0.1398333,0.1671173,0.1075215,0.05814488,0.1295161,0.1480468,0.1844874,0.1375844,0.166822,0.4699684,0.1655553,1.481329,0.9308727,4.171859,15.75069,6.623711,7.410456,8.940016,0.9117507,0.861297,1.14846,2.769554,3.937594,2.229339,2.717464,5.579303,4.032639,4.97019,2.244529,2.382567,4.38674,2.153066,2.001996,5.544255,4.526111,4.119273,4.390886,8.231121,4.116626,20.91934,1.035736,2.798317,2.694166,15.16987,2.151416,3.454157,13.0643,8.689329,6.928203,15.29825,42.83761,11.88758,2.738695,2.516713,8.720082,2.678862,4.925598,13.21702,6.876421,9.035481,18.1663,32.92859,39.32547,3.25929,9.144951,17.94092,4.688503,3.460224,4.027428,7.322423,6.67843,7.019301,10.44768,11.45468,3.459326,10.54249
271,2,9.999945E-11,0.0002089844,0.001542383,0.004203273,0.008332567,0.01335124,0.01879246,0.0204592,0.01849027,0.04823146,0.06427033,0.06458699,0.1658469,0.1940182,0.1395018,0.08113147,0.1665072,0.2160913,0.244758,0.1878796,0.207594,0.4936752,0.2237443,1.467339,0.9062225,3.830386,13.99272,6.022278,6.685288,8.014042,0.9262454,0.9355736,1.305833,2.747445,3.708277,2.528253,2.862225,7.790902,4.977451,4.718244,2.266657,2.491359,4.386856,2.294312,1.975596,6.522064,5.845449,4.286597,4.063245,7.589162,4.118252,18.66134,1.02452,2.996846,2.762362,13.56271,2.087013,3.502634,14.21363,8.762576,7.353081,16.01241,39.34114,10.88691,2.928972,2.75161,10.14544,2.901604,4.763732,12.0582,7.255821,10.34532,18.19217,30.6047,34.9025,3.506101,8.494911,16.40948,4.427052,3.663293,3.863376,6.937375,6.427758,6.817079,10.98858,11.1443,3.26796
272,2,9.999945E-11,0.0002441827,0.001841628,0.00559832,0.01158078,0.01950111,0.02916391,0.02964373,0.03566082,0.02881198,0.08084305,0.09056436,0.09158499,0.2057177,0.2369742,0.177271,0.1083303,0.214555,0.3074239,0.3265459,0.2486232,0.2579646,0.5643909,0.2907104,1.528501,0.90362,4.726919,12.4651,5.513787,6.046736,7.217481,0.9645469,1.041795,1.341586,2.783014,4.96309,2.544223,3.062862,7.440475,4.951946,4.354458,2.154924,2.391011,4.461233,2.462408,2.010774,6.068184,5.82843,4.307632,3.801434,6.881763,3.902655,16.91999,1.022632,3.243342,2.685996,12.22289,2.061612,3.607302,14.16626,8.246991,7.641903,15.23358,36.10872,9.839258,2.813936,3.039021,10.18851,2.91224,4.470708,11.14939,8.172084,12.61925,18.65048,28.11965,31.0341,3.468873,7.744599,17.07059,4.246059,3.921816,4.358211,8.856552,6.07182,8.910918,11.15944,10.85161
273,2,9.999945E-11,0.0002512687,0.001814688,0.005620412,0.01299176,0.02362491,0.03557013,0.03999133,0.04505258,0.05475199,0.04122783,0.1232934,0.1239846,0.121234,0.2566769,0.2899206,0.2239399,0.139279,0.2764409,0.4087962,0.4220953,0.3148591,0.3238739,0.6445183,0.3654299,1.533096,0.9224069,4.443065,11.15818,5.084569,5.506686,6.532945,1.018665,1.143171,1.401298,2.883047,4.690046,2.533975,3.047668,6.774544,4.558675,4.021463,2.064547,2.326612,4.296204,2.364557,2.10337,5.685854,5.379424,4.347009,3.666738,6.281301,3.824331,15.21879,1.032601,3.173159,2.654229,11.06378,2.068484,3.684668,12.97921,7.757634,7.244473,14.00697,32.33434,9.08707,2.728246,2.982214,9.352578,2.918688,4.224662,10.18557,7.985831,11.57786,16.78476,25.21042,27.64994,3.476825,7.072016,15.52545,4.105343,3.808573,4.235197,8.288726,5.800979,8.401242,10.61291
274,2,9.999945E-11,0.0001625399,0.001354581,0.00449977,0.01008788,0.02066792,0.03514984,0.04373159,0.05147856,0.06108661,0.07449,0.05618488,0.1642751,0.1836922,0.15318,0.2897761,0.3349753,0.2671615,0.1682161,0.3259744,0.4982302,0.502171,0.374639,0.385869,0.7203414,0.430953,1.537478,0.9422265,4.184615,9.966196,4.615065,5.02595,5.924889,1.057444,1.228111,1.439753,3.084936,4.434161,2.549788,3.272749,6.17489,4.202907,3.806213,1.984578,2.253592,4.377903,2.522041,2.164288,5.336703,5.248125,4.386425,3.525894,5.833193,4.30342,13.88745,1.036238,3.431412,2.61635,10.03578,2.057534,3.773639,12.78159,7.347733,7.53583,12.95125,29.93808,8.407507,2.636871,3.249785,8.920777,2.948663,3.980826,9.348601,8.781437,10.65922,15.11018,23.42053,24.82597,3.528913,6.463453,13.97366,3.950724,4.399498,4.098479,8.028422,5.524719,7.975745
275,2,9.999945E-11,5.474463E-05,0.000496103,0.002135324,0.005712231,0.0116625,0.02285487,0.03824916,0.04655217,0.05483707,0.06742222,0.08331903,0.06142018,0.1761477,0.2185873,0.1596619,0.2907299,0.3345699,0.2725535,0.1732928,0.3344267,0.5114872,0.5156263,0.3816047,0.3889373,0.6953907,0.4343702,1.532383,0.8933299,3.810057,8.853405,4.139074,4.518216,5.361099,1.017303,1.208804,1.387429,2.968696,4.093858,2.405278,3.090448,5.552108,3.806074,3.46724,1.830891,2.090381,4.047556,2.343159,2.073778,4.810976,4.750234,4.315566,3.261027,5.271617,4.003695,12.38499,0.9782126,3.177724,2.531178,8.972497,1.926149,3.648955,11.60816,6.722538,6.926823,11.78545,26.69404,7.686121,2.412591,3.024349,8.069903,2.793093,3.648043,8.41861,8.253599,9.700099,13.48516,20.89037,22.02736,3.334376,5.809741,12.47703,3.66101,4.093434,3.812237,7.304657,5.122179
276,2,9.999945E-11,2.543899E-05,0.0002040267,0.0008145213,0.002618938,0.006194618,0.01195241,0.02610394,0.04082125,0.04853986,0.05652341,0.07153571,0.08877745,0.06389724,0.1796955,0.2482553,0.1605717,0.2889653,0.3281378,0.2705367,0.1709868,0.3330847,0.5074189,0.5102782,0.3756376,0.3801278,0.6597578,0.4216738,1.476331,1.174298,3.806836,7.855558,3.703594,4.050331,4.79629,0.9614902,1.171671,1.326636,2.786247,4.198382,2.25907,2.949886,5.092088,3.426452,3.127394,1.68696,1.921946,3.738288,2.168064,1.962758,4.322225,4.301816,4.221825,2.967394,4.711217,3.718096,11.04889,0.9079905,3.094132,2.344177,8.002171,1.782977,3.526412,11.09686,6.121608,6.317004,10.71061,24.44166,7.019668,2.191346,2.827293,7.288624,2.6018,3.322166,7.562348,7.537481,9.456017,12.00958,18.6321,19.52448,3.160041,5.371546,11.83501,3.373776,3.780964,3.526453,7.447227
277,2,9.999945E-11,1.208415E-05,9.192843E-05,0.0003474686,0.001011804,0.002797554,0.006157936,0.01427538,0.02768222,0.04224226,0.04802445,0.05687385,0.07266703,0.08752105,0.06393132,0.1735616,0.2714351,0.1534342,0.2731282,0.3095234,0.2594284,0.1625539,0.3159308,0.4822098,0.4855719,0.3559761,0.3578999,0.6133922,0.398321,1.431349,1.9724,4.351944,6.963061,3.298741,3.612945,4.288958,0.9094155,1.101803,1.217348,3.590146,3.768825,2.050502,2.703438,4.534206,3.06398,2.795202,1.524184,1.743393,3.419261,1.961179,1.798409,3.85995,3.880725,3.938082,2.671832,4.190402,3.40498,9.826851,0.8296159,2.828619,4.174825,7.113046,1.621043,3.329876,11.59244,5.503661,5.724514,9.685905,23.46532,6.400184,1.975478,2.632705,6.533466,2.360116,2.999134,6.76277,6.857328,10.24695,10.66122,16.58586,17.27946,2.887674,4.810021,12.31624,3.205878,3.472797,3.210209
278,2,9.999945E-11,1.01958E-05,7.426109E-05,0.0002266608,0.0005541201,0.001260971,0.003024185,0.008193761,0.01645085,0.02912136,0.04438901,0.04708653,0.05741535,0.07506328,0.08585396,0.06372977,0.166893,0.2912237,0.1464185,0.257745,0.2897391,0.2483043,0.1547963,0.297722,0.4557866,0.4581029,0.3370022,0.3358709,0.5692834,0.3764872,1.371734,1.925575,4.049685,6.344368,2.938597,5.137576,3.848572,0.8352643,1.044795,1.114576,3.276195,3.591104,1.867288,2.474891,4.038045,2.738809,2.502888,1.376364,1.581431,3.113797,1.814381,1.639089,3.4465,3.518019,3.680993,2.401283,3.727567,59.201,8.745677,0.7589931,2.596273,4.041198,6.323614,1.47142,3.149931,10.40005,4.9607,5.228271,8.771029,21.23149,5.845142,1.783258,2.434816,5.868237,2.134952,2.711752,6.059128,6.283268,9.425957,9.770362,14.7567,15.2921,2.641023,4.287486,11.23603,3.047626,3.241442
279,2,9.999945E-11,7.81046E-06,6.692058E-05,0.0001955918,0.0004141318,0.0007947678,0.001538887,0.004792937,0.009806897,0.01826813,0.03014679,0.04419092,0.04588775,0.05664197,0.07762987,0.08314857,0.06235481,0.1589259,0.2671477,0.1382408,0.2411495,0.2690402,0.2339007,0.1458169,0.2781146,0.4290716,0.4283698,0.3146614,0.3131952,0.5310679,0.3511314,1.381546,1.923234,3.703401,5.83851,2.615304,2.869344,3.491232,0.7625598,0.9663927,1.023641,3.03593,3.593309,1.837631,2.29397,3.591366,2.444012,2.245312,1.238653,1.428176,2.863823,1.723978,1.486492,3.072391,3.215827,3.448287,2.159142,4.737535,52.4451,7.799536,0.6906648,2.345757,3.641041,5.614937,1.328894,2.972498,9.434857,4.480728,5.200453,7.967302,19.36604,6.77666,1.650178,2.300072,5.682862,1.945567,2.455454,5.437706,6.034935,8.373354,9.042589,13.18872,13.87489,2.418,5.483229,10.34332,2.743831
280,2,9.999945E-11,1.332226E-05,9.164349E-05,0.0002813431,0.0005654971,0.0009411096,0.001443106,0.003760659,0.007329552,0.01306752,0.02123141,0.03233352,0.04534578,0.04635003,0.0574129,0.08452966,0.08221228,0.06337514,0.1644256,0.2940905,0.1340927,0.2306811,0.2529396,0.2231549,0.1408648,0.2630975,0.4054618,0.4028893,0.300454,0.2946804,0.4936121,0.3311901,1.354542,1.718464,3.39429,5.178389,2.332716,2.565979,3.188803,0.7050506,0.8845209,0.9360313,2.75884,3.209681,1.801099,2.157215,3.200146,2.188264,2.012794,1.122202,1.302248,2.670106,1.663965,1.613888,2.751305,3.069774,3.231708,1.941431,4.574869,46.532,6.962865,0.6367821,2.323782,105.6168,107.9762,1.375039,2.98694,8.599662,109.8373,4.871852,7.237048,17.48515,6.533691,1.552696,2.194296,5.178092,1.766973,2.244539,4.885667,5.712764,7.445828,8.023602,11.81878,12.44679,2.316536,5.299301,9.184048
281,2,9.999945E-11,4.377477E-05,0.0003098688,0.0008070939,0.001561129,0.002498974,0.00349923,0.006306608,0.01008772,0.01489653,0.02687016,0.031932,0.04255137,0.05545112,0.05525387,0.06673856,0.106987,0.09325624,0.07451228,0.194668,0.3361902,0.1500143,0.2397394,0.2599993,0.2343333,0.1532474,0.2713643,0.4317155,0.4080722,0.3166279,0.301588,0.4881494,0.339932,1.375692,1.572429,3.167255,6.050151,2.117003,2.327004,2.904594,0.6926374,0.8522989,0.8986726,2.731987,4.618765,11.50808,2.039735,2.895163,1.999892,1.846946,1.054369,1.226478,2.479094,1.56499,1.509506,2.503678,2.814438,3.098685,1.798232,4.31426,41.21271,6.292638,0.6342629,2.175798,105.3962,107.4952,9.414549,5.236153,7.936146,109.5565,4.490978,6.713468,15.64606,6.007941,1.449036,2.078253,4.889192,14.60829,2.124049,17.52712,5.600721,6.686468,11.8777,10.58529,11.23812,2.184648,4.770203
282,2,9.999945E-11,0.0002238741,0.00094968,0.00236338,0.004647274,0.00725285,0.0101574,0.01461649,0.02343572,0.03608616,0.04038172,0.06517481,0.06544252,0.07986446,0.094424,0.08788574,0.1015535,0.1533009,0.1370615,0.1099894,0.2770496,0.4278304,0.2223788,0.3223242,0.3548718,0.3067902,0.2044662,0.3395715,0.5595346,0.5728221,0.4121562,0.3754163,0.5839487,0.4184947,1.475484,3.121911,3.111791,7.261185,2.046771,2.217424,2.771828,0.7916125,0.9542564,0.9852648,2.78284,6.354288,10.54618,2.119737,2.88868,1.938935,1.793349,1.084271,1.276716,2.484004,1.606566,1.566245,2.405381,2.712559,3.171983,1.805019,4.145442,36.70377,5.830132,0.6892755,2.204215,93.29653,95.06874,8.498059,7.786417,7.421172,97.08179,4.3741,6.421355,14.25584,5.654387,1.468147,2.143182,4.811967,13.14318,2.12206,15.77126,5.519609,8.991593,16.17848,12.42656,10.3525,2.429102
283,2,9.999945E-11,0.0001797815,0.001377057,0.003913241,0.007296939,0.01194496,0.01699681,0.01991726,0.02509565,0.03919986,0.06049342,0.06194362,0.09949444,0.09777065,0.1114802,0.1277984,0.1124804,0.1302779,0.1913722,0.1690408,0.1379894,0.3428039,0.5005638,0.2810901,0.3737696,0.4060992,0.3538146,0.2430185,0.3857014,0.6537776,0.7017291,0.4855334,0.4285973,0.6502271,0.4745786,1.547397,2.884309,2.958793,6.648612,1.935863,2.094869,2.623844,0.8339409,1.033213,1.020882,2.791802,5.8359,9.619303,2.11578,2.8408,1.857523,1.711579,1.080241,1.286808,2.446305,1.617509,1.577575,2.283811,2.593769,3.193458,1.77224,4.114072,32.68354,5.383413,0.808949,2.187814,82.59631,84.06431,7.656062,7.42155,6.947116,85.99067,4.233184,5.969915,13.03757,5.310859,1.465322,2.156501,4.699338,11.7864,2.089328,14.17323,5.489567,8.437336,14.51751,11.28387,9.538074
284,2,9.999945E-11,0.0002081598,0.001495773,0.004776119,0.01009056,0.01671159,0.02490702,0.02565695,0.03460165,0.0402261,0.06275828,0.09414896,0.09207222,0.1445427,0.1400873,0.157891,0.1739338,0.1455381,0.1674477,0.238103,0.209758,0.1731507,0.4280954,0.5909528,0.3510053,0.4496171,0.4809517,0.420596,0.2890919,0.4495727,0.7819743,0.8563901,0.5789108,0.4997049,0.7720523,0.5482429,1.639734,2.704761,2.879372,6.13676,1.872781,2.023251,2.522045,0.9057335,1.166703,1.082607,2.873948,5.432371,8.835238,2.163591,2.829649,1.84363,1.658914,1.089527,1.333424,2.467734,1.665882,1.637156,2.203367,2.525032,3.299012,1.797698,3.96676,29.18046,5.037599,0.9422908,2.216622,73.20155,74.40091,6.943805,7.192473,6.589004,76.27159,4.153623,5.784677,12.04419,5.038456,1.500887,2.217664,4.651716,10.71605,2.09812,12.80335,5.89371,8.004396,13.07069,10.40932
285,2,9.999945E-11,0.0002104858,0.001558849,0.004667937,0.0109218,0.02001008,0.03066312,0.03803589,0.03799333,0.05552743,0.0616538,0.09459461,0.1371042,0.1309189,0.2011732,0.1936295,0.2237746,0.2286652,0.1900874,0.2244906,0.2934676,0.2598791,0.2073441,0.5351053,0.6953189,0.4318175,0.5445392,0.5769573,0.5029821,0.3444529,0.529788,0.934758,1.041272,0.6919667,0.5918352,0.9137749,0.6294807,1.747857,2.578568,2.851637,6.518509,1.87883,1.995415,2.451485,0.9969901,1.359102,1.161127,2.966545,6.122566,8.1785,2.229534,2.849435,1.860405,1.644804,1.122111,1.398865,2.5195,1.742451,1.885655,2.159789,2.508333,3.463823,1.889227,3.735511,26.13675,4.769506,1.02069,2.262755,64.9442,65.97157,6.352177,8.172809,6.331628,67.74925,4.075421,5.656524,11.24442,4.832845,1.568131,2.308807,4.64648,9.77214,2.147005,11.65496,6.006238,8.912087,13.29957
286,2,9.999945E-11,0.000141445,0.001108581,0.003639197,0.008253241,0.01694612,0.02869355,0.0417552,0.05176894,0.04804268,0.07484362,0.08076714,0.1209719,0.1748797,0.1629658,0.2376921,0.2283321,0.2746392,0.2696894,0.2238057,0.2803878,0.3212904,0.2975832,0.2381132,0.6110855,0.7844806,0.5583489,0.6869377,0.6456883,0.5557252,0.3860017,0.5952516,1.047717,1.175983,0.804062,0.6529963,1.01547,0.693634,1.824214,2.445061,2.894959,6.254633,1.864839,1.941508,2.36482,1.061313,1.49569,1.423162,2.971824,6.010323,7.565456,2.257892,2.707518,1.846453,1.610467,1.13706,1.428228,2.533265,1.788044,1.93714,2.084208,2.455423,3.558187,1.921946,3.732568,23.42654,4.499451,1.067936,2.259188,57.67853,58.58007,5.804751,8.155417,6.059857,60.12745,3.965456,5.505898,10.75374,4.616035,1.59108,2.348798,4.603419,8.887554,2.154107,10.59314,5.899349,9.36832
287,2,9.999945E-11,4.016849E-05,0.0003959485,0.001652429,0.004427202,0.009209357,0.01812921,0.03071996,0.0484701,0.05688402,0.05053258,0.08290465,0.08616158,0.1274596,0.1851936,0.1710159,0.2430487,0.2345651,0.2803938,0.2749648,0.2274491,0.2864157,0.3157995,0.2996841,0.2415362,0.6197576,0.8095772,0.6226836,0.6753802,0.638022,0.548611,0.3757378,0.589702,1.0518,1.189766,0.8415023,0.6445806,1.014863,0.6811641,1.81386,2.246202,2.954581,5.862493,1.729688,1.825239,2.207318,1.026545,1.598254,1.343439,2.840409,5.650992,6.913008,2.181871,2.485136,1.743117,1.492779,1.073384,1.353586,2.427162,1.722319,1.851343,1.931066,2.302555,3.476458,1.824085,3.371878,21.1266,4.130862,1.005824,2.29039,51.12616,51.92098,5.227075,7.8593,5.630696,53.22521,3.704554,5.205218,9.843336,4.324287,1.543194,2.254888,4.580995,7.976648,2.044893,9.525719,5.660244
288,2,9.999945E-11,1.474045E-05,0.0001223089,0.000567747,0.001857011,0.004523465,0.009018815,0.01964431,0.03126521,0.05275747,0.05790779,0.05074888,0.0852176,0.08579019,0.1257959,0.1859805,0.1694589,0.237663,0.228868,0.2719674,0.2679261,0.2189749,0.2769473,0.2985092,0.2876072,0.2311086,0.5871831,0.813965,0.6649514,0.638309,0.6039392,0.5322343,0.3522364,0.5597109,1.015117,1.150495,0.8339801,0.6065188,4.700561,0.6428898,1.773833,2.036909,2.833129,5.336791,1.576559,2.419308,2.033667,0.9588794,1.517053,1.237493,2.662143,5.098622,6.296624,2.041157,2.253006,1.610004,1.361626,0.9890072,1.291821,2.270463,1.618641,1.719455,1.759312,2.127409,3.332033,1.68998,3.026247,18.80015,3.748373,0.9239385,2.113123,45.2283,45.98426,4.668556,7.33144,5.150178,47.0704,3.4065,4.879456,8.947588,4.246064,1.419646,2.114232,4.332464,7.121738,1.899651,8.622331
289,2,9.999945E-11,9.863325E-06,7.155066E-05,0.0002387451,0.0007466004,0.002020527,0.004528719,0.01017263,0.02109251,0.03179978,0.0599233,0.05857019,0.05101706,0.08759162,0.08512599,0.1230707,0.1869045,0.1685325,0.2321566,0.2287713,0.2621098,0.2573878,0.2083599,0.2691766,0.2812727,0.2738443,0.2216987,0.5520153,0.8171059,0.7051407,0.5990387,0.5662239,0.5137833,0.3283828,0.5261021,0.9688843,1.063891,0.8083736,0.566581,4.215921,0.6024156,1.735294,1.847501,2.596172,4.873032,1.433323,2.201558,1.867312,0.8904781,1.561667,1.132592,8.303293,4.728559,5.621891,1.900174,2.044092,1.483678,1.23991,0.9062563,1.190666,2.101495,1.510429,1.586799,1.597618,1.954943,3.199018,1.563644,2.712791,16.71724,3.402204,0.8690052,1.958964,40.0559,40.71247,4.167382,6.874133,4.695395,41.63256,3.120794,4.425786,8.109473,3.953031,1.30774,1.970786,4.115272,6.348444,1.784137
