"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
118,2,0.1982113,0.170352,0.1213584,0.07960703,0.04197678,0.01442606,0.007605995,0.008127161,0.009784108,0.01313881,0.01951054,0.03155179,0.03945948,0.0324034,0.02304472,0.01414231,0.007857305,0.002574077,0.001436648,0.001494294,0.002013189,0.00299532,0.003157471,0.004263355,0.005210743,0.004227883,0.002592066,0.001654918,0.0009377001,0.0003140897,0.0001794863,0.000174305,0.0002688524,0.0003465338,0.0005503727,0.0007606198,0.00102107,0.0007670952,0.000574314,0.000377486,0.0002039304,6.632596E-05,4.083167E-05,4.330555E-05,6.155371E-05,7.87575E-05,0.0001117174,0.0002129147,0.0002406351,0.000193084,0.0001608935,9.668311E-05,4.636647E-05,1.495317E-05,1.145358E-05,1.138434E-05,1.288289E-05,1.702264E-05,2.771707E-05,4.404328E-05,5.188746E-05,4.703889E-05,2.973083E-05,1.767285E-05,9.923257E-06,3.842586E-06,2.993617E-06,2.753061E-06,4.073828E-06,5.003231E-06,8.774513E-06,1.164418E-05,1.064964E-05,1.219106E-05,6.5244E-06,4.529316E-06,2.768037E-06,7.458368E-07,7.328024E-07,4.025815E-07,6.912873E-07,1.047929E-06,1.350344E-06,1.916676E-06,2.138426E-06,2.197135E-06,1.718949E-06
119,2,0.1550544,0.180928,0.1553674,0.1108527,0.07290819,0.03837363,0.01314748,0.006611608,0.007062216,0.008537989,0.01149388,0.01712447,0.02771891,0.03449567,0.0283116,0.02017902,0.01237614,0.00691625,0.002268315,0.001272875,0.001327049,0.001786608,0.002668337,0.002768792,0.003747531,0.004561517,0.003711499,0.002261659,0.00145505,0.0008250192,0.000276354,0.0001583048,0.0001535159,0.0002378636,0.0003063926,0.0004877987,0.0006722016,0.0009031398,0.0006737122,0.000507701,0.0003340623,0.0001806525,5.888697E-05,3.628833E-05,3.84427E-05,5.491784E-05,6.995362E-05,9.906478E-05,0.0001893856,0.0002137507,0.0001717914,0.000143872,8.617508E-05,4.12105E-05,1.331521E-05,1.030911E-05,1.024883E-05,1.148324E-05,1.51675E-05,2.474731E-05,3.939397E-05,4.644021E-05,4.216851E-05,2.659157E-05,1.571025E-05,8.882144E-06,3.446409E-06,2.709476E-06,2.475915E-06,3.691859E-06,4.523796E-06,7.936267E-06,1.053124E-05,9.553323E-06,1.103447E-05,5.873701E-06,4.073133E-06,2.498279E-06,6.674998E-07,6.676377E-07,3.618288E-07,6.220852E-07,9.478933E-07,1.216011E-06,1.727505E-06,1.914813E-06,1.984847E-06
120,2,0.1169563,0.1411869,0.1637745,0.1411918,0.1007321,0.06617769,0.03475427,0.01132024,0.005754256,0.006143119,0.007451063,0.0100192,0.01495446,0.02430203,0.03006745,0.02460164,0.01760751,0.01075991,0.006067425,0.001994302,0.001124231,0.001174689,0.00158057,0.002355233,0.002420133,0.003283654,0.003981359,0.003248533,0.001966549,0.001276204,0.0007245317,0.0002423391,0.0001391494,0.000134709,0.0002095943,0.0002698811,0.0004304961,0.0005917749,0.0007937046,0.0005890563,0.0004472656,0.0002946243,0.0001590816,5.210605E-05,3.213657E-05,3.392157E-05,4.884626E-05,6.172623E-05,8.748715E-05,0.0001677432,0.0001891163,0.0001522987,0.0001281973,7.65239E-05,3.64399E-05,1.181186E-05,9.24685E-06,9.187418E-06,1.017085E-05,1.344838E-05,2.20027E-05,3.507913E-05,4.141002E-05,3.763597E-05,2.366646E-05,1.390862E-05,7.922891E-06,3.079039E-06,2.442169E-06,2.221231E-06,3.336295E-06,4.072956E-06,7.163526E-06,9.491198E-06,8.53511E-06,9.952137E-06,5.271716E-06,3.648465E-06,2.246086E-06,5.928633E-07,6.063034E-07,3.239679E-07,5.573731E-07,8.534925E-07,1.090562E-06,1.551121E-06,1.70655E-06
121,2,0.08787531,0.1042606,0.125557,0.1456759,0.1256143,0.08953471,0.05875773,0.02974088,0.009771823,0.005001924,0.005341295,0.006494001,0.008735797,0.0130592,0.02123772,0.02619183,0.02141804,0.01535876,0.009385775,0.005305285,0.001747606,0.0009898125,0.001037195,0.001394385,0.002083525,0.002109077,0.00286916,0.003465047,0.002837854,0.001707315,0.001116509,0.0006348334,0.0002121082,0.000122136,0.0001178982,0.000184233,0.0002372217,0.0003789395,0.0005192956,0.0006974899,0.0005144941,0.0003930258,0.0002589551,0.0001400424,4.598789E-05,2.837687E-05,2.985301E-05,4.32978E-05,5.436848E-05,7.700001E-05,0.0001481398,0.0001668097,0.0001345652,0.0001139125,6.774328E-05,3.223654E-05,1.045062E-05,8.275937E-06,8.229388E-06,8.980285E-06,1.187794E-05,1.950632E-05,3.115795E-05,3.682536E-05,3.348144E-05,2.100569E-05,1.227862E-05,7.048498E-06,2.74042E-06,2.194833E-06,1.98662E-06,2.982711E-06,3.658485E-06,6.446817E-06,8.52858E-06,7.59891E-06,8.954398E-06,4.721584E-06,3.258679E-06,2.012915E-06,5.244818E-07,5.495718E-07,2.893687E-07,4.978313E-07,7.662008E-07,9.739344E-07,1.389711E-06
122,2,0.04994953,0.07179453,0.08568583,0.102676,0.1169822,0.1026017,0.0730428,0.04606543,0.02334513,0.007990389,0.004155922,0.004428005,0.005409474,0.007108022,0.01097741,0.01763124,0.02204789,0.01774991,0.01262377,0.007696816,0.00446166,0.001490431,0.0008411973,0.0008892821,0.001186474,0.001779289,0.001765398,0.002380216,0.002852407,0.00232657,0.001382933,0.0009006747,0.0005040931,0.0001778677,9.881413E-05,9.688007E-05,0.0001519081,0.0001968944,0.0003183768,0.0004347439,0.0005739058,0.0004200992,0.0003107544,0.0002059616,0.0001169789,3.838282E-05,2.346132E-05,2.523659E-05,3.676725E-05,4.340553E-05,6.563935E-05,0.0001247136,0.0001393163,0.0001139899,9.553678E-05,5.798362E-05,2.577078E-05,8.623465E-06,7.081701E-06,7.025685E-06,7.603694E-06,9.585527E-06,1.704287E-05,2.64669E-05,3.170261E-05,2.717586E-05,1.757657E-05,9.484474E-06,5.71754E-06,2.298349E-06,1.92308E-06,1.691678E-06,2.549977E-06,3.230239E-06,5.613272E-06,7.496942E-06,6.458175E-06,7.712769E-06,4.061636E-06,2.657761E-06,1.687981E-06,4.354059E-07,4.796392E-07,2.502973E-07,4.211992E-07,6.666874E-07,8.181711E-07
123,2,0.03734031,0.04355106,0.06252297,0.07454542,0.08960521,0.1026412,0.09006036,0.06165346,0.03895606,0.01979687,0.00682458,0.003568716,0.003798388,0.00463771,0.006107838,0.00943222,0.01516052,0.01892625,0.0152302,0.01083972,0.006609861,0.003852004,0.001285853,0.0007305087,0.0007730393,0.001030763,0.001550682,0.001511944,0.002045623,0.002444379,0.001995286,0.00118057,0.0007745048,0.0004333913,0.0001531744,8.525643E-05,8.3356E-05,0.0001316668,0.0001702092,0.0002753984,0.0003756308,0.0004960187,0.0003605827,0.0002688217,0.00017773,0.0001014034,3.330527E-05,2.038552E-05,2.18782E-05,3.21236E-05,3.756507E-05,5.682475E-05,0.000108366,0.0001206915,9.911739E-05,8.356433E-05,5.059375E-05,2.233154E-05,7.510695E-06,6.253961E-06,6.161903E-06,6.602324E-06,8.336837E-06,1.487251E-05,2.314622E-05,2.782796E-05,2.382838E-05,1.536988E-05,8.203338E-06,5.010894E-06,2.018784E-06,1.703991E-06,1.487768E-06,2.264236E-06,2.865967E-06,4.991111E-06,6.65373E-06,5.673603E-06,6.85125E-06,3.594427E-06,2.339764E-06,1.492834E-06,3.778493E-07,4.300946E-07,2.204961E-07,3.708036E-07,5.904307E-07
124,2,0.03252397,0.0318713,0.03713787,0.05318053,0.06328967,0.07657143,0.08851006,0.07592393,0.05207043,0.03287262,0.0167417,0.005809779,0.00305811,0.003255515,0.003969024,0.005240435,0.008095777,0.01300767,0.01622016,0.01303992,0.009292973,0.005665782,0.003313152,0.001106987,0.0006319971,0.0006702339,0.0008930098,0.001348046,0.001293191,0.001757113,0.002092849,0.001708961,0.001002246,0.0006651473,0.0003727656,0.0001316853,7.347827E-05,7.17101E-05,0.0001140704,0.0001468774,0.0002379445,0.0003245689,0.0004282012,0.0003098244,0.000232545,0.0001534587,8.78732E-05,2.889283E-05,1.76935E-05,1.895372E-05,2.804007E-05,3.253284E-05,4.916927E-05,9.421528E-05,0.0001044985,8.608981E-05,7.308882E-05,4.413812E-05,1.934761E-05,6.538422E-06,5.518066E-06,5.401589E-06,5.731792E-06,7.245256E-06,1.298068E-05,2.022842E-05,2.441356E-05,2.090215E-05,1.344717E-05,7.095193E-06,4.391136E-06,1.777359E-06,1.509126E-06,1.308981E-06,2.01226E-06,2.546861E-06,4.436456E-06,5.90337E-06,4.988554E-06,6.084282E-06,3.178851E-06,2.060226E-06,1.319579E-06,3.280989E-07,3.851223E-07,1.941444E-07,3.266044E-07
125,2,0.0446743,0.02521641,0.024602,0.02868084,0.0408934,0.04848434,0.05945697,0.07486028,0.06434785,0.04423282,0.02788957,0.01426018,0.004970652,0.002629468,0.002797158,0.003409757,0.004508256,0.00696731,0.01118745,0.01395279,0.01119401,0.007994483,0.004876921,0.002860146,0.0009557326,0.0005482509,0.0005819129,0.000774982,0.001173231,0.001110273,0.001511525,0.001797389,0.001468724,0.0008541996,0.0005735888,0.0003221851,0.0001137197,6.3495E-05,6.186193E-05,9.913587E-05,0.0001270927,0.0002064168,0.000281378,0.0003711343,0.0002672063,0.0002019926,0.0001328365,7.644523E-05,2.514144E-05,1.540018E-05,1.645843E-05,2.454183E-05,2.825379E-05,4.264684E-05,8.203433E-05,9.074959E-05,7.496732E-05,6.399042E-05,3.860866E-05,1.681361E-05,5.705345E-06,4.874633E-06,4.729718E-06,4.989021E-06,6.31074E-06,1.132409E-05,1.771653E-05,2.147538E-05,1.836373E-05,1.181507E-05,6.154859E-06,3.857561E-06,1.568682E-06,1.336693E-06,1.152621E-06,1.793108E-06,2.267808E-06,3.949584E-06,5.261234E-06,4.39939E-06,5.409608E-06,2.826127E-06,1.818164E-06,1.167957E-06,2.851849E-07,3.452849E-07,1.712459E-07
126,2,0.08438195,0.03094614,0.01704543,0.01663306,0.01914584,0.02723244,0.03198856,0.05085511,0.06391637,0.05501694,0.03791698,0.02389038,0.01225507,0.00429429,0.002280647,0.002427067,0.002954338,0.003911913,0.00605382,0.009707058,0.01211619,0.0097017,0.006934717,0.0042355,0.002489706,0.0008319759,0.0004791379,0.0005094798,0.0006780588,0.00102683,0.0009631644,0.001316165,0.001562416,0.001276703,0.0007367393,0.000496918,0.0002807389,9.926542E-05,5.554485E-05,5.390428E-05,8.706313E-05,0.0001112093,0.0001810328,0.0002467074,0.0003253077,0.0002332304,0.0001773133,0.000116278,6.722083E-05,2.211643E-05,1.353917E-05,1.445566E-05,2.171632E-05,2.480662E-05,3.738847E-05,7.219163E-05,7.970291E-05,6.599169E-05,5.66141E-05,3.413697E-05,1.477218E-05,5.033268E-06,4.346696E-06,4.188391E-06,4.390158E-06,5.557653E-06,9.953686E-06,1.566892E-05,1.908168E-05,1.62992E-05,1.048159E-05,5.394181E-06,3.424094E-06,1.397944E-06,1.195301E-06,1.026103E-06,1.599477E-06,2.036487E-06,3.546458E-06,4.730835E-06,3.917246E-06,4.853268E-06,2.534614E-06,1.618712E-06,1.043266E-06,2.506017E-07,3.120529E-07
127,2,0.1139763,0.06168519,0.02255025,0.01214686,0.01184421,0.01350222,0.01904744,0.02755261,0.04399064,0.05506229,0.04747171,0.03283922,0.02062384,0.01063176,0.003748922,0.002002575,0.002130519,0.002596673,0.003440474,0.005333825,0.008543417,0.01065327,0.008519252,0.006091922,0.00372596,0.002192642,0.0007338271,0.0004242478,0.0004520699,0.0006012598,0.0009091026,0.0008463326,0.001163046,0.001375833,0.001125522,0.0006445742,0.0004368033,0.0002476417,8.787819E-05,4.926416E-05,4.76224E-05,7.753968E-05,9.880157E-05,0.0001610906,0.0002193419,0.0002891888,0.0002063636,0.0001577424,0.0001032162,5.990639E-05,1.972743E-05,1.207122E-05,1.288333E-05,1.948398E-05,2.209796E-05,3.325697E-05,6.441776E-05,7.10264E-05,5.890486E-05,5.082064E-05,3.060004E-05,1.315981E-05,4.503655E-06,3.928837E-06,3.763211E-06,3.918457E-06,4.965355E-06,8.879039E-06,1.404944E-05,1.71686E-05,1.466834E-05,9.422489E-06,4.798522E-06,3.078521E-06,1.260387E-06,1.083461E-06,9.259589E-07,1.446852E-06,1.851239E-06,3.223464E-06,4.307358E-06,3.533362E-06,4.413212E-06,2.300408E-06,1.460267E-06,9.436134E-07,2.236478E-07
128,2,0.1342219,0.08845538,0.04844565,0.01756746,0.00930519,0.009074798,0.01028103,0.01643423,0.02376034,0.03796595,0.04740403,0.0408975,0.02834482,0.01775314,0.009192418,0.003261556,0.001751987,0.001865402,0.002274242,0.003015641,0.004680476,0.00748504,0.009323767,0.007445878,0.005324659,0.003262578,0.001924388,0.0006444656,0.0003741854,0.0003995274,0.0005313684,0.0008036232,0.0007419456,0.001023503,0.001206161,0.0009880451,0.0005619209,0.000382606,0.0002181929,7.752317E-05,4.355537E-05,4.190774E-05,6.885838E-05,8.744901E-05,0.0001428833,0.0001943336,0.0002561385,0.0001819574,0.0001398272,9.130485E-05,5.323656E-05,1.754356E-05,1.073365E-05,1.144902E-05,1.741078E-05,1.961914E-05,2.949624E-05,5.729009E-05,6.312475E-05,5.24185E-05,4.548735E-05,2.737128E-05,1.168593E-05,4.020845E-06,3.54439E-06,3.373968E-06,3.492208E-06,4.421781E-06,7.900479E-06,1.256476E-05,1.540321E-05,1.31698E-05,8.446148E-06,4.254995E-06,2.76213E-06,1.134992E-06,9.808759E-07,8.337841E-07,1.31206E-06,1.681124E-06,2.926373E-06,3.916924E-06,3.179192E-06,4.00714E-06,2.084737E-06,1.314676E-06,8.520116E-07
129,2,0.1693743,0.107415,0.07146332,0.03961614,0.01422478,0.007451906,0.007254105,0.008856139,0.01426784,0.02073524,0.03310752,0.04126328,0.03561231,0.02472379,0.01545995,0.008020717,0.002863006,0.001545571,0.001646972,0.00200877,0.002666107,0.004138491,0.006609161,0.008225639,0.006564079,0.004695039,0.002880385,0.001701649,0.0005699518,0.0003322032,0.0003554357,0.0004725027,0.0007150947,0.0006556927,0.0009072531,0.001065403,0.0008744616,0.0004939155,0.0003382353,0.0001934373,6.890274E-05,3.878852E-05,3.711709E-05,6.157481E-05,7.79613E-05,0.0001276023,0.0001734362,0.0002285032,0.0001617309,0.0001248274,8.135267E-05,4.756581E-05,1.569813E-05,9.594988E-06,1.024324E-05,1.565931E-05,1.753882E-05,2.633952E-05,5.126296E-05,5.647278E-05,4.695695E-05,4.094051E-05,2.463545E-05,1.044338E-05,3.612889E-06,3.215299E-06,3.046698E-06,3.130745E-06,3.961189E-06,7.072459E-06,1.131001E-05,1.390446E-05,1.189419E-05,7.60801E-06,3.79815E-06,2.49196E-06,1.02795E-06,8.924825E-07,7.549509E-07,1.190181E-06,1.532273E-06,2.670329E-06,3.574926E-06,2.877394E-06,3.653374E-06,1.89903E-06,1.189931E-06
130,2,0.1635133,0.1443617,0.09183197,0.06127709,0.03428978,0.0121865,0.006348354,0.006241511,0.007628988,0.0124152,0.01803284,0.02876498,0.03578198,0.03091761,0.02149299,0.01341379,0.00697291,0.002503352,0.001357766,0.001447201,0.001765367,0.002347179,0.003641672,0.005808462,0.007228638,0.005759098,0.004118335,0.002531719,0.001497725,0.0005018433,0.0002934885,0.0003147758,0.000418192,0.0006334362,0.0005766025,0.00080062,0.0009365032,0.0007708741,0.0004322684,0.0002978677,0.0001709325,6.097645E-05,3.440274E-05,3.275885E-05,5.488041E-05,6.92051E-05,0.0001135158,0.0001543959,0.0002032272,0.0001432154,0.0001111102,7.219632E-05,4.239264E-05,1.400687E-05,8.546348E-06,9.128376E-06,1.403756E-05,1.562724E-05,2.341989E-05,4.572181E-05,5.033486E-05,4.192756E-05,3.671525E-05,2.210181E-05,9.294768E-06,3.23686E-06,2.90924E-06,2.743753E-06,2.797716E-06,3.533886E-06,6.299665E-06,1.014757E-05,1.251049E-05,1.067926E-05,6.831061E-06,3.379705E-06,2.243035E-06,9.286584E-07,8.102149E-07,6.811022E-07,1.076888E-06,1.394041E-06,2.426815E-06,3.258249E-06,2.593045E-06,3.323848E-06,1.725882E-06
131,2,0.1297247,0.1500502,0.1329752,0.08460052,0.05640677,0.03171251,0.01120607,0.005477791,0.005392955,0.006579765,0.01079118,0.01566169,0.02496307,0.03101034,0.02680663,0.0186608,0.01162118,0.006055476,0.002186302,0.001190097,0.001268636,0.001546182,0.002060296,0.003195265,0.005086854,0.006334479,0.005037584,0.00360384,0.002218535,0.00131494,0.0004403563,0.0002583458,0.0002777349,0.0003688995,0.0005589928,0.0005057879,0.0007047895,0.000821447,0.0006781719,0.0003774032,0.0002618249,0.0001505362,5.384435E-05,3.042633E-05,2.884607E-05,4.881352E-05,6.124438E-05,0.0001006642,0.0001370975,0.0001803185,0.0001264758,9.869575E-05,6.392801E-05,3.768862E-05,1.246135E-05,7.591151E-06,8.116293E-06,1.255297E-05,1.388821E-05,2.076324E-05,4.057929E-05,4.471987E-05,3.738419E-05,3.286041E-05,1.977276E-05,8.251325E-06,2.889638E-06,2.627348E-06,2.466362E-06,2.490626E-06,3.146085E-06,5.596628E-06,9.079405E-06,1.123233E-05,9.567204E-06,6.120317E-06,2.997231E-06,2.014057E-06,8.375104E-07,7.339627E-07,6.136918E-07,9.72497E-07,1.265248E-06,2.204637E-06,2.961338E-06,2.333845E-06,3.021252E-06
132,2,0.09800718,0.1201458,0.1385398,0.1230487,0.07811188,0.05190212,0.02925513,0.009611729,0.004732232,0.004662593,0.005672703,0.009355805,0.01356904,0.02162451,0.02683959,0.02320584,0.01617359,0.01005067,0.00525057,0.001904694,0.001038686,0.00110756,0.001349264,0.00180209,0.002792751,0.004437367,0.00553146,0.004391262,0.003143042,0.001937539,0.001150303,0.0003851393,0.0002266327,0.0002440257,0.0003239606,0.0004912257,0.0004421001,0.0006181022,0.0007184353,0.0005944083,0.0003285924,0.0002294997,0.0001323497,4.739939E-05,2.682624E-05,2.530823E-05,4.332614E-05,5.400922E-05,8.895254E-05,0.0001213833,0.0001594062,0.0001113918,8.747027E-05,5.639504E-05,3.341223E-05,1.105779E-05,6.718359E-06,7.185255E-06,1.118983E-05,1.229119E-05,1.83314E-05,3.586381E-05,3.959393E-05,3.323999E-05,2.920627E-05,1.763101E-05,7.299643E-06,2.569792E-06,2.367414E-06,2.208819E-06,2.209182E-06,2.789257E-06,4.95128E-06,8.091889E-06,1.005715E-05,8.544741E-06,5.467114E-06,2.647517E-06,1.804259E-06,7.53153E-07,6.631662E-07,5.506751E-07,8.748344E-07,1.145751E-06,1.99364E-06,2.684593E-06,2.095297E-06
133,2,0.07261923,0.0882836,0.1078552,0.1239448,0.1102307,0.06985024,0.04645614,0.02493527,0.008268937,0.004094386,0.004027546,0.004886313,0.008096918,0.01172941,0.01868056,0.02319037,0.02006008,0.01397986,0.008674545,0.004542792,0.001656034,0.0009042309,0.0009642427,0.001174676,0.001572269,0.002432983,0.003857947,0.004817528,0.003818986,0.002734556,0.0016889,0.001003669,0.0003357497,0.000198249,0.0002138704,0.000283656,0.000430629,0.0003851787,0.0005407509,0.000626996,0.0005199309,0.0002856644,0.0002007313,0.0001161183,4.163141E-05,2.361887E-05,2.216409E-05,3.835515E-05,4.751204E-05,7.84354E-05,0.0001071329,0.000140648,9.791005E-05,7.739897E-05,4.965993E-05,2.955667E-05,9.789362E-06,5.931181E-06,6.346115E-06,9.951375E-06,1.083461E-05,1.614083E-05,3.159969E-05,3.496722E-05,2.950544E-05,2.589912E-05,1.569407E-05,6.442027E-06,2.277092E-06,2.129111E-06,1.964794E-06,1.955534E-06,2.464978E-06,4.376988E-06,7.192338E-06,8.987043E-06,7.616136E-06,4.868948E-06,2.332564E-06,1.613446E-06,6.762934E-07,5.97944E-07,4.917744E-07,7.852337E-07,1.035918E-06,1.798348E-06,2.429435E-06
134,2,0.05272423,0.06406744,0.07782197,0.0951118,0.1092148,0.09697396,0.06163068,0.03952529,0.02116353,0.007095463,0.003535498,0.003471168,0.004171405,0.006966804,0.01008719,0.01610048,0.01999133,0.01723804,0.01188804,0.00746904,0.003911923,0.001433897,0.0007844866,0.0008369393,0.001018693,0.001366686,0.00211219,0.003343114,0.00418197,0.003300251,0.002362354,0.00146625,0.0008672152,0.0002912128,0.0001726869,0.0001866558,0.0002474721,0.0003757928,0.0003348487,0.0004713626,0.0005458492,0.0004524026,0.0002466098,0.000174726,0.0001012418,3.639081E-05,2.075295E-05,1.935339E-05,3.391287E-05,4.166651E-05,6.899676E-05,9.424798E-05,0.0001239187,8.59269E-05,6.792401E-05,4.35796E-05,2.606705E-05,8.652908E-06,5.224484E-06,5.588685E-06,8.827226E-06,9.529443E-06,1.416881E-05,2.777025E-05,3.077097E-05,2.602083E-05,2.288102E-05,1.393308E-05,5.679337E-06,2.012456E-06,1.908955E-06,1.740924E-06,1.72325E-06,2.172132E-06,3.851583E-06,6.379903E-06,7.989554E-06,6.767038E-06,4.32726E-06,2.043448E-06,1.440664E-06,6.065174E-07,5.378939E-07,4.379168E-07,7.034221E-07,9.345395E-07,1.623063E-06
135,2,0.04074084,0.04597134,0.05597998,0.06779015,0.08319027,0.09589709,0.08511995,0.05234517,0.03372009,0.01806215,0.006074078,0.003045724,0.002988765,0.00357162,0.005993256,0.008669998,0.01383876,0.01717672,0.01481785,0.01020536,0.006417807,0.003365541,0.00123854,0.0006780311,0.0007240709,0.0008811002,0.001183703,0.001828004,0.002886581,0.003617997,0.002850729,0.002041557,0.001269808,0.0007515033,0.0002521632,0.000149881,0.0001626072,0.0002148612,0.0003272808,0.0002902097,0.000409692,0.0004736942,0.0003932042,0.0002132431,0.0001515779,8.79295E-05,3.180413E-05,1.817668E-05,1.685531E-05,2.986601E-05,3.639568E-05,6.048963E-05,8.243862E-05,0.0001088339,7.511747E-05,5.988632E-05,3.811205E-05,2.290201E-05,7.628929E-06,4.591049E-06,4.906368E-06,7.80177E-06,8.34296E-06,1.239784E-05,2.430225E-05,2.699135E-05,2.290752E-05,2.017513E-05,1.231796E-05,4.976049E-06,1.77388E-06,1.708398E-06,1.536503E-06,1.511579E-06,1.907246E-06,3.374782E-06,5.635902E-06,7.104777E-06,5.989207E-06,3.839712E-06,1.789718E-06,1.282758E-06,5.425003E-07,4.824843E-07,3.886656E-07,6.289156E-07,8.385712E-07
136,2,0.03458465,0.03467344,0.03912866,0.04782192,0.05771236,0.07133015,0.08278641,0.07242451,0.04455137,0.02880983,0.01542174,0.005235964,0.002626998,0.002572479,0.003058523,0.005154203,0.007453303,0.01189071,0.01476619,0.0127308,0.008758351,0.005514543,0.002896091,0.001069566,0.0005857686,0.000626577,0.0007616163,0.001025417,0.001580104,0.002490277,0.003128561,0.002459787,0.001764053,0.001098474,0.0006513366,0.0002183867,0.0001300118,0.00014149,0.0001864206,0.0002847392,0.0002513819,0.0003557497,0.0004111192,0.0003409519,0.0001844247,0.0001314619,7.635582E-05,2.776895E-05,1.592032E-05,1.467618E-05,2.629774E-05,3.175902E-05,5.301888E-05,7.210715E-05,9.555918E-05,6.567167E-05,5.281577E-05,3.333484E-05,2.012715E-05,6.725676E-06,4.032486E-06,4.303299E-06,6.89316E-06,7.299986E-06,1.084987E-05,2.124389E-05,2.365816E-05,2.016433E-05,1.778304E-05,1.088634E-05,4.358694E-06,1.563441E-06,1.5269E-06,1.356143E-06,1.325966E-06,1.672901E-06,2.957322E-06,4.973938E-06,6.320235E-06,5.294277E-06,3.405629E-06,1.565102E-06,1.142016E-06,4.853712E-07,4.32543E-07,3.449036E-07,5.612982E-07
137,2,0.0443779,0.02667694,0.02666636,0.03007555,0.03705529,0.04434302,0.05569576,0.07065693,0.06185277,0.03803792,0.02470434,0.01321632,0.004511181,0.002268397,0.002220088,0.002627235,0.004439741,0.006421061,0.01023937,0.01271822,0.01096408,0.007535129,0.004753135,0.002499726,0.0009257076,0.000506881,0.0005430647,0.0006592658,0.000889655,0.001367688,0.00215146,0.002710472,0.002126525,0.001526996,0.0009525904,0.0005652217,0.0001894179,0.0001129014,0.000123257,0.0001620157,0.0002479589,0.0002182466,0.0003097696,0.0003578425,0.0002963479,0.0001598747,0.0001143162,6.647289E-05,2.430845E-05,1.39907E-05,1.279386E-05,2.319832E-05,2.777433E-05,4.655135E-05,6.315091E-05,8.407493E-05,5.754799E-05,4.668904E-05,2.919425E-05,1.770935E-05,5.93897E-06,3.545613E-06,3.775904E-06,6.101136E-06,6.399969E-06,9.505158E-06,1.862769E-05,2.077312E-05,1.777506E-05,1.57016E-05,9.640103E-06,3.827076E-06,1.380517E-06,1.365906E-06,1.198447E-06,1.164938E-06,1.469853E-06,2.590788E-06,4.396792E-06,5.636502E-06,4.692705E-06,3.026002E-06,1.372017E-06,1.018036E-06,4.349859E-07,3.880401E-07,3.065755E-07
