"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 2 area km2",142031.143684927
"Number of cells",414

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
247,0.01498202,0.0111968,0.00192569,0.06305763,0.1023598,0.1211278,0.01661785,1.196123E-06,0.001664947,0.0009121254,0.1819335,0.01090821,0.09793483,5.545807E-13,0.003838476,0.01889467,0.1199152,0.01266317,0.08894049,6.0625E-07,0.0001049889,0.0003310172,0.0008829157,0.001273671,0.01879174,1.460886E-06,5.025538E-05,0.000536541,0.00205828,0.008599854,0.05505492,0.02754071,0.019462,0.01399694,0.001254046,0.009967515,0.02117604,0.008897932,0.06725073,0.0005617532,0.02811158,0.06326687,0.0393987,0.002758854,0.03137094,0.7843589,1.400734,1.561468,0.565823,0.5688593,1.292025,0.4603324,0.1592307,4.008469,21.97596,1.307824,0.2301277,1.045589,3.21878,0.3367011,1.341037,1.660711,3.539995,0.7033327,2.349933,28.87631,22.57121,20.58312,5.254869,16.10738,6.389396,10.07187,9.961915,0.524505,1.741165,8.54135,0.3307011,0.4711787,23.74611,13.82403,0.03150086,107.6451,334.0099
248,0.01492343,0.01109818,0.001917024,0.06221358,0.1023583,0.1208309,0.01653027,2.641528E-06,0.002063201,0.0009451713,0.1823067,0.01065503,0.09698259,1.30389E-07,0.003864605,0.01863683,0.1189144,0.01192393,0.08624047,9.204184E-07,0.0001140356,0.0003260847,0.0008856459,0.001298944,0.01878299,1.123492E-06,5.781904E-05,0.0005751961,0.002081671,0.008968836,0.05369097,0.02736623,0.01950931,0.01393881,0.001227816,0.009828758,0.02121407,0.008955427,0.06709027,0.0006679107,0.03169565,0.06254954,0.03938555,0.002676359,0.03065916,0.7601396,1.375322,1.540378,0.5515146,0.5548995,1.281227,0.4478842,0.1588774,3.976623,21.97404,1.303662,0.229641,1.031342,3.240474,0.3338631,1.343798,1.647236,3.563571,0.6842048,2.340768,28.68342,22.33922,20.16848,5.16916,15.88509,6.274858,10.08085,9.729777,0.5176909,1.897366,8.369262,0.3304481,0.4875875,25.37577,14.24012,0.03325395,107.2882,328.239
249,0.0132953,0.008848025,0.001911001,0.04331254,0.09374338,0.09190013,0.01296911,1.057351E-06,0.001443498,0.0005413274,0.1062687,0.005792591,0.07116889,1.217652E-07,0.0004636059,0.006563678,0.08072118,0.007129412,0.05034434,1.008205E-06,7.075011E-05,0.0001721911,0.0004898359,0.0006907429,0.01468473,2.489878E-06,4.160391E-05,0.0004080566,0.00109422,0.004888849,0.02718961,0.0218653,0.01915488,0.01071431,0.0008443984,0.007486716,0.02036934,0.008887873,0.06162102,0.0007068222,0.02143967,0.04100229,0.0330888,0.001295513,0.01605705,0.3680101,0.8462493,0.971922,0.3847222,0.3057882,0.961816,0.2937818,0.1481709,2.939047,12.89918,0.8657624,0.2232516,0.8899806,3.081408,0.2711464,1.077981,0.9874423,3.313538,0.4562901,1.381594,18.55634,16.80033,14.88756,3.836376,11.55704,4.95837,7.537703,7.449659,0.3713478,1.372182,7.167114,0.2586954,0.543461,32.99516,22.55319,0.03750291,109.4419,326.1787
250,0.01286938,0.008192886,0.001900115,0.03834197,0.09158978,0.08576044,0.01194917,9.593762E-07,0.001114349,0.0005425023,0.1018852,0.004487156,0.0633387,3.098271E-10,0.0004641272,0.006271286,0.07163869,0.005894415,0.04198718,4.886207E-07,5.650501E-05,0.0001641289,0.000448753,0.0006777602,0.01447089,2.923803E-06,4.304967E-05,0.0003572199,0.001140157,0.004658315,0.02559638,0.02051244,0.01905245,0.01001493,0.0007197978,0.006656894,0.02010832,0.008885982,0.05977819,0.001017194,0.02070836,0.03567169,0.03122042,0.0009711293,0.01227566,0.2723678,0.6999231,0.8251978,0.3386045,0.2271034,0.8905562,0.248988,0.145175,2.680101,11.15611,0.7542782,0.215481,0.8420292,3.06038,0.2504267,1.020636,0.8614138,3.270427,0.4075552,1.196644,20.76036,15.64064,15.14576,4.264339,11.02435,4.807757,10.33507,8.771573,0.4529649,1.386127,7.731966,0.2444327,0.6432011,32.72827,18.07572,0.04145636,121.9489,365.4826
251,0.01272984,0.008006529,0.00188697,0.03704328,0.09107328,0.08492195,0.01159666,1.088581E-06,0.001036054,0.0005569196,0.1005489,0.004086782,0.06031525,3.224624E-10,0.0004868206,0.005913425,0.0698077,0.005633606,0.04028464,5.233978E-07,6.292735E-05,0.0001675316,0.0004149281,0.0006157024,0.0142856,1.914234E-06,3.935719E-05,0.0003107089,0.001152801,0.004594174,0.02432745,0.02002194,0.01898133,0.009895413,0.0006639899,0.00638278,0.0200046,0.008891023,0.05903393,0.002640699,0.01710748,0.03442604,0.03059499,0.0009015313,0.0113453,0.2507741,0.6615221,0.7881886,0.3270707,0.2191487,0.8798168,0.2352361,0.1435798,2.617947,11.08621,0.746613,0.2101481,0.8288232,3.070169,0.2442025,1.011762,0.8627468,3.28134,0.4065845,1.201085,24.3009,15.60292,17.37839,5.214461,11.81751,5.050581,12.63201,10.35479,0.5476322,1.396651,9.263994,0.2445574,0.7626669,29.69061,15.99619,0.04354796,125.8172,388.5759
252,0.012652,0.007923343,0.001873217,0.03639427,0.09092502,0.08459257,0.01137398,2.651114E-06,0.0008434113,0.0005627741,0.0986232,0.003823416,0.05781567,2.83069E-08,0.0004763251,0.005561566,0.069173,0.005645547,0.04017988,4.259545E-07,5.23719E-05,0.0001397498,0.0004175174,0.0005374768,0.01410814,8.916582E-07,3.993658E-05,0.0003510118,0.001099148,0.004656306,0.02300087,0.01963263,0.01891129,0.009830656,0.000617563,0.006246324,0.01995018,0.00888439,0.05853508,0.002030639,0.01346616,0.03389212,0.03025108,0.0008651879,0.01083539,0.2389243,0.6425059,0.7723705,0.3251466,0.2204423,0.8762703,0.2265081,0.14229,2.591193,11.04644,0.7839985,0.2066937,0.8376147,3.096579,0.2449495,1.011027,0.8723533,3.293319,0.4118682,1.211553,27.57729,15.66364,20.55406,6.148459,13.13548,5.582343,13.8419,11.81689,0.645097,1.645126,11.55677,0.2453396,0.8619709,26.70312,14.40209,0.04298292,127.1007,383.0864
253,0.01260658,0.007904142,0.001859612,0.03616444,0.09075839,0.08453973,0.01125381,9.832039E-07,0.0008273209,0.0005621726,0.09671804,0.0036934,0.05571614,1.054858E-07,0.0004737418,0.005189174,0.06918657,0.005858859,0.04180378,1.540276E-07,4.800918E-05,0.0001581197,0.0003982007,0.000530728,0.01385489,1.178818E-06,3.442096E-05,0.0003390166,0.001143748,0.004516692,0.02215474,0.01935697,0.01882378,0.009790991,0.0005741493,0.006185974,0.01991199,0.008866636,0.05813123,0.001434617,0.01064972,0.03373253,0.03007142,0.0008577826,0.01064428,0.2358519,0.6399154,0.7797238,0.3308876,0.2243445,0.879223,0.2222766,0.1417866,2.590344,11.03999,0.8968668,0.2044251,0.8684558,3.136983,0.2542059,1.022862,0.8847901,3.306697,0.4198411,1.222826,29.71553,15.8097,23.73863,6.611507,14.41445,6.310313,13.93402,12.80879,0.707841,2.073987,13.49325,0.2468124,0.9072165,25.1886,13.92165,0.03948034,129.4728,357.5869
254,0.0125724,0.007907572,0.001846538,0.03609421,0.09057788,0.084617,0.01117922,8.905042E-07,0.0007021704,0.0005786931,0.09477483,0.00363418,0.05388505,0,0.0004856316,0.004912302,0.06960903,0.006247146,0.04535588,2.035542E-07,3.709387E-05,0.0001668559,0.0004059385,0.0004974141,0.01360305,9.206926E-07,4.135032E-05,0.0003584178,0.001102597,0.004275321,0.02171617,0.0191345,0.01872936,0.009761203,0.0005381664,0.006162235,0.01987727,0.008844183,0.05775832,0.001021827,0.00858886,0.03378136,0.03000123,0.000863286,0.01060507,0.2365797,0.6461298,0.8056191,0.34067,0.2298709,0.8888094,0.2199422,0.14226,2.610761,11.05715,1.068393,0.2026957,0.9153539,3.196295,0.2707159,1.047062,0.8993207,3.322266,0.4291342,1.234002,31.02046,16.05232,26.66953,6.633852,15.43635,6.949584,13.50028,13.36741,0.7423341,2.830573,13.50758,0.249313,0.8795399,24.53775,13.70939,0.03429052,132.5348,334.6178
255,0.01254248,0.007917784,0.001834245,0.03608238,0.09038905,0.08482356,0.01112641,4.941528E-06,0.001019142,0.0006175546,0.09327452,0.003619329,0.0522531,0,0.0004862922,0.004685611,0.07030883,0.006805929,0.05068056,5.428781E-07,2.848656E-05,0.000164091,0.0003910288,0.0004680401,0.01338565,1.543302E-06,4.296303E-05,0.0003657097,0.001053664,0.004368382,0.02129412,0.01894574,0.01863492,0.009737167,0.0005099931,0.006157077,0.01984349,0.008824424,0.05740245,0.0008196752,0.007118763,0.03396629,0.03002558,0.0008720736,0.01065498,0.2391531,0.6583439,0.8434227,0.3525101,0.2365004,0.9052581,0.2184858,0.1437487,2.651074,11.10787,1.261646,0.20145,0.9719316,3.263774,0.2928497,1.083425,0.915957,3.341436,0.4379509,1.244163,31.91139,16.3989,28.89382,6.371448,16.13496,7.136123,12.6632,13.06536,0.751009,4.051688,11.28435,0.2524806,0.8055542,23.18357,12.80601,0.02923458,132.333,326.3764
256,0.01251468,0.007929599,0.001822873,0.03609902,0.09020559,0.0852236,0.01107981,1.083648E-06,0.0008852584,0.0007094489,0.09204335,0.003638541,0.05076149,0,0.0005006781,0.00446741,0.07118853,0.007364183,0.05573983,1.231671E-06,2.727856E-05,0.0001504628,0.0004001452,0.0004591443,0.01316573,1.005965E-06,4.127786E-05,0.0003929777,0.001117578,0.004236978,0.02132989,0.01878627,0.01854599,0.009721064,0.0004891034,0.00616334,0.01981152,0.008815735,0.05706615,0.00019808,0.00753138,0.03426837,0.03015615,0.0008796992,0.01076787,0.242703,0.6752854,0.8871614,0.363983,0.242693,0.9272532,0.2175295,0.1460855,2.707613,11.2046,1.448941,0.2007888,1.03134,3.323032,0.3183784,1.128857,0.9356944,3.365091,0.4446997,1.251918,32.44515,16.69812,29.8401,5.9512,16.43185,6.8085,11.28526,11.83404,0.7196589,5.355036,8.89392,0.2550313,0.7054511,21.54115,11.75826,0.02454728,126.1702,327.4686
257,0.01248814,0.007941459,0.001812422,0.0361254,0.09004152,0.08582748,0.01102842,2.293371E-06,0.0009671459,0.0007686585,0.09084006,0.003686701,0.04972915,2.150415E-07,0.000534941,0.004254404,0.07212309,0.007686178,0.05870425,2.627496E-07,3.659553E-05,0.0001558885,0.0003852862,0.0004662414,0.01298565,1.694362E-06,4.656069E-05,0.000421325,0.0009031767,0.004557159,0.02117,0.01865475,0.01846652,0.009716765,0.000474568,0.006177185,0.01978279,0.008819445,0.0567551,0.0003020953,0.00944189,0.03465357,0.03036269,0.0008903788,0.01092454,0.246653,0.6956816,0.9319889,0.3728093,0.2467809,0.9514148,0.2168818,0.1489444,2.772912,11.37383,1.607839,0.200542,1.084936,3.369213,0.3428875,1.176401,0.9585633,3.392229,0.4478838,1.256966,32.6475,16.84228,29.43638,5.492477,16.33796,6.268386,9.800836,10.29835,0.6495692,5.675212,7.600976,0.2561666,0.6202624,21.03644,11.49226,0.02092999,116.4625,329.7404
258,0.01246254,0.00795294,0.001802723,0.03614204,0.08990703,0.0865689,0.01097894,3.627748E-06,0.0008104471,0.0008400476,0.08971436,0.00375947,0.04941854,5.206111E-07,0.0006019069,0.004085531,0.07298976,0.00770457,0.06004584,5.081737E-07,3.083693E-05,0.0001254895,0.0003637005,0.0004968963,0.01280392,1.482135E-06,3.382955E-05,0.0004192984,0.0009501632,0.004511123,0.02074131,0.01854946,0.01839844,0.009724497,0.0004651942,0.006195675,0.01975812,0.00883709,0.05647313,0.000399105,0.01331081,0.03506898,0.03062494,0.0009053297,0.01110314,0.2505691,0.7178931,0.9743384,0.3779702,0.2471393,0.9745553,0.2163949,0.1519276,2.840542,11.61865,1.726854,0.2005138,1.125948,3.409628,0.3624009,1.219737,0.9839427,3.420049,0.4468767,1.259899,32.71405,16.86334,28.14975,5.116584,16.07059,5.759175,8.755801,9.006134,0.5688766,4.879086,7.143867,0.2562987,0.5574971,20.83447,11.30582,0.0186032,107.7156,330.4863
259,0.01243677,0.007964285,0.001793747,0.03614744,0.08980846,0.08735615,0.01093263,1.537883E-06,0.0006116956,0.0009063597,0.08886208,0.0038535,0.04966426,2.206167E-07,0.0006500422,0.003949257,0.07373058,0.007546203,0.06082019,1.272561E-06,4.169534E-05,0.0001371081,0.0003501916,0.0004768219,0.01265734,1.126964E-06,4.259401E-05,0.0003576213,0.001013524,0.004399742,0.02042939,0.01846827,0.01834122,0.009742081,0.0004597991,0.006214653,0.0197373,0.008867022,0.05622101,0.0004572936,0.01586221,0.03547511,0.03090349,0.0009295763,0.01128714,0.2540234,0.7402929,1.012674,0.3804509,0.2458871,0.9950641,0.2159833,0.1546829,2.905856,11.93255,1.80716,0.2006451,1.151216,3.44742,0.3752256,1.254694,1.011009,3.445717,0.4421451,1.260702,32.68236,16.81206,26.48059,4.853699,15.80272,5.36777,8.150085,8.098475,0.5003644,3.740569,7.110418,0.2556544,0.5088798,20.73745,11.27895,0.01717639,101.028,327.6738
260,0.01241023,0.00797547,0.001785446,0.03613075,0.08974391,0.08815306,0.01088321,3.653814E-06,0.0006445792,0.0009498271,0.08844379,0.003961274,0.05014509,1.189537E-06,0.0006700992,0.003824577,0.07432405,0.007299401,0.06139817,2.351536E-06,3.787179E-05,0.000153459,0.0003646824,0.0004612273,0.01254995,1.272482E-06,4.056744E-05,0.000295524,0.00107358,0.004343574,0.02056134,0.01840623,0.01829208,0.009767758,0.0004569028,0.006230511,0.01971864,0.008904906,0.0559977,0.0005977844,0.01744027,0.03584998,0.03115867,0.0009563721,0.01145968,0.2564806,0.7613286,1.045447,0.3805582,0.2439687,1.012153,0.2154709,0.156953,2.965959,12.30484,1.850723,0.2009002,1.159323,3.474892,0.3816842,1.279552,1.037111,3.467088,0.4346737,1.258962,32.52309,16.73556,24.76543,4.689951,15.58456,5.110189,7.955265,7.588346,0.4528131,2.748339,7.28291,0.2547144,0.4885696,21.43892,11.8434,0.01636376,96.42649,321.6763
261,0.01237923,0.007983919,0.001777726,0.03604511,0.08969817,0.08887342,0.01082264,4.75866E-06,0.0008066762,0.0009185221,0.08827633,0.004051628,0.05046405,8.755668E-07,0.000769727,0.003723721,0.07466801,0.006991725,0.0611331,4.342416E-06,4.702782E-05,0.0001435979,0.0003262967,0.000461388,0.01240229,2.465357E-06,4.650327E-05,0.0003408587,0.001034748,0.004559929,0.02047613,0.01835304,0.01824723,0.009794161,0.0004537794,0.006246955,0.01969891,0.008943914,0.05577728,0.0008442898,0.01815725,0.0361486,0.03134859,0.000983651,0.01157421,0.2568323,0.7772136,1.064202,0.3779816,0.2418042,1.022613,0.2144382,0.1585397,3.008336,12.67814,1.841786,0.2007025,1.148606,3.513178,0.381558,1.288283,1.054843,3.483101,0.4263335,1.254971,32.05005,16.64979,22.98983,4.595763,15.30315,4.99112,8.211444,7.470248,0.4265906,1.992523,7.48364,0.2545432,0.502618,22.66593,12.63191,0.01646733,94.65356,316.0466
262,0.01233919,0.007979602,0.001770534,0.03584171,0.08965658,0.08938739,0.010735,2.855578E-06,0.0008396457,0.0008614724,0.08702984,0.004084582,0.05007701,4.495329E-07,0.0007560764,0.003520185,0.07471141,0.006733229,0.05953592,1.772279E-06,5.668236E-05,0.0001725101,0.0003264544,0.0004572479,0.01228529,1.141931E-06,4.580725E-05,0.0003135491,0.00107385,0.004430294,0.0203068,0.01830022,0.01820352,0.009811583,0.0004483833,0.006228354,0.01967525,0.008971417,0.05553959,0.001048178,0.01788644,0.03630941,0.03147152,0.0009831276,0.01156712,0.2527297,0.7830067,1.062183,0.3722798,0.2376825,1.025775,0.2113001,0.1593639,3.027204,12.96328,1.770094,0.1996132,1.125093,3.553149,0.3766055,1.287671,1.066781,3.494611,0.4211418,1.248559,31.31051,16.5906,21.49664,4.601619,14.97684,4.983789,8.674618,7.624416,0.4161287,1.537142,7.573955,0.2545047,0.5367794,24.42866,13.83396,0.01701252,95.26334,313.9618
263,0.01230424,0.00797678,0.001763834,0.0356678,0.08962864,0.08980165,0.01066644,1.897335E-06,0.0008372932,0.000875452,0.08664556,0.00413827,0.04949112,4.777414E-08,0.0006836272,0.003404734,0.074866,0.006865355,0.05971836,7.696746E-07,5.310687E-05,0.0002042943,0.0003464333,0.0004523369,0.01216283,5.808439E-07,3.775006E-05,0.0003661709,0.001082597,0.00436884,0.02016172,0.01826237,0.01816055,0.009831298,0.0004450102,0.006221558,0.01965318,0.008980702,0.05536094,0.0009029964,0.01521313,0.03648517,0.0315427,0.0009865932,0.01157852,0.2492658,0.7897086,1.063254,0.3715827,0.2378646,1.03312,0.20849,0.1599338,3.052663,13.16211,1.709098,0.1978675,1.111011,3.592926,0.3758445,1.291583,1.067658,3.503125,0.4207815,1.243052,31.78097,16.67044,21.02787,4.820426,14.92636,5.110225,9.594395,8.179327,0.4292713,1.30475,7.653905,0.2542863,0.5805554,26.54031,14.96655,0.01735806,98.22291,318.8393
264,0.01227059,0.007980855,0.001757498,0.03555718,0.08961292,0.09016084,0.01062445,3.085706E-06,0.0006427615,0.0008414536,0.08636444,0.004224399,0.04878167,1.214148E-07,0.0007366107,0.00327691,0.07517312,0.007230856,0.06166454,2.792054E-07,6.170913E-05,0.0001898944,0.0003550225,0.0004772705,0.01204326,4.507202E-07,4.463612E-05,0.0003792902,0.001119716,0.004512468,0.02031364,0.01823901,0.01811819,0.009853393,0.0004437485,0.006221414,0.01963217,0.008975239,0.05521652,0.0006280523,0.01271565,0.03669161,0.03157792,0.0009905983,0.01163928,0.2466763,0.7987629,1.071393,0.3754816,0.2402514,1.044172,0.2063865,0.1602304,3.085179,13.31461,1.67789,0.1959928,1.107522,3.651942,0.3801431,1.301234,1.075977,3.509826,0.4237328,1.24201,32.86613,16.91485,21.22763,5.112648,15.1083,5.342653,10.91849,9.103778,0.4615892,1.212485,7.830018,0.2555245,0.6070609,25.83189,14.15432,0.01705937,103.1631,330.0507
265,0.01223711,0.007987944,0.001751611,0.03546015,0.08968822,0.09051231,0.0105737,2.226363E-06,0.0006211179,0.0008479495,0.08568017,0.00432999,0.04811467,6.041224E-07,0.0007798926,0.003184549,0.07562967,0.007674217,0.06440715,5.522406E-07,6.004177E-05,0.0001956327,0.0003528065,0.0004736703,0.01191144,2.52342E-07,3.769682E-05,0.0003773917,0.001236552,0.004433917,0.01983227,0.01820292,0.01805985,0.009876748,0.0004434937,0.006225631,0.01961185,0.008960063,0.05507928,0.0003842377,0.01068698,0.03695375,0.03157182,0.0009953635,0.01173237,0.2447383,0.809521,1.083533,0.3820671,0.2436737,1.056163,0.2045865,0.160418,3.120084,13.4559,1.67303,0.1943774,1.111745,3.712349,0.3892347,1.316014,1.089059,3.517161,0.4280871,1.2471,33.79216,17.22794,21.65569,5.35078,15.36488,5.664683,11.67529,9.972675,0.4942955,1.201467,8.167577,0.2572652,0.6267868,25.12889,13.82944,0.01669544,105.9098,338.0476
266,0.01220387,0.007996996,0.001746253,0.03538345,0.08979843,0.09082188,0.01053342,2.744897E-06,0.0007211356,0.0008421154,0.08538904,0.00445044,0.04734805,4.273674E-07,0.0007907748,0.003067112,0.07622813,0.008150751,0.06784552,2.276597E-07,5.057263E-05,0.0001845588,0.0003639186,0.0004785585,0.01180033,2.327219E-07,3.680777E-05,0.0003625967,0.001185969,0.004441526,0.02012547,0.01817562,0.0179994,0.009900023,0.0004448212,0.006233562,0.01959359,0.008938464,0.05495971,0.0002346285,0.008900035,0.03726657,0.03156928,0.001002343,0.01185505,0.2434615,0.821927,1.098951,0.390292,0.2482067,1.069047,0.2030083,0.1606511,3.158488,13.57232,1.696345,0.1930306,1.126088,3.780497,0.402418,1.337723,1.106299,3.526422,0.4343519,1.257842,34.45144,17.59486,22.2834,5.542391,15.61013,6.050249,12.0416,10.75561,0.5207222,1.280338,8.115351,0.2593278,0.6282784,25.43716,14.26256,0.01608236,107.3321,343.4106
267,0.01217093,0.008007896,0.001741493,0.03533861,0.08992739,0.0911546,0.01050876,6.366824E-06,0.0005667823,0.0008588581,0.08470396,0.004585169,0.04654668,6.369062E-07,0.0008569301,0.00299261,0.07693283,0.008661714,0.0715216,9.95674E-07,5.480588E-05,0.000194755,0.0003662155,0.0004949941,0.01169522,5.581082E-07,3.258689E-05,0.000354817,0.001240531,0.004760334,0.01989882,0.018165,0.01794266,0.009926313,0.0004480767,0.006244788,0.01957846,0.008918324,0.05486273,0.0001687918,0.007597016,0.03763528,0.03160487,0.001006269,0.01200887,0.2428311,0.8362312,1.117681,0.3993626,0.2534882,1.083231,0.2016716,0.1610173,3.200438,13.70129,1.748435,0.1920029,1.146048,3.877667,0.418442,1.366223,1.128041,3.538409,0.4412923,1.274581,34.81856,18.02024,22.83714,5.656047,15.82853,6.333859,12.36274,11.23554,0.5427741,1.756568,7.470986,0.2627491,0.6176161,24.22131,13.39943,0.01525704,108.8308,349.983
268,0.01213845,0.008021013,0.001737538,0.03533199,0.09007315,0.0915665,0.01049015,2.21157E-06,0.0006165687,0.0008770358,0.08458135,0.004734169,0.04579375,4.002787E-07,0.001089541,0.002901424,0.0777053,0.009173565,0.07487913,5.096945E-07,6.776206E-05,0.0001866496,0.0003878143,0.000491542,0.01159768,5.183531E-07,3.811757E-05,0.0003914947,0.00123865,0.004488044,0.02019247,0.01817425,0.01789262,0.009957378,0.0004532877,0.006259257,0.01956747,0.008908285,0.05479183,0.0001474766,0.006851886,0.03806228,0.03171761,0.001005689,0.01219218,0.2427081,0.8523945,1.139364,0.4079929,0.2585732,1.097818,0.2006013,0.1616746,3.245636,13.86077,1.819801,0.1913191,1.168539,3.977249,0.4367707,1.400308,1.154964,3.554932,0.447962,1.295966,34.79119,18.40976,23.03992,5.658539,15.9623,6.320354,11.96781,10.96894,0.5506054,2.982468,7.021636,0.2660678,0.6071466,23.63114,13.01508,0.01432447,107.8944,352.7379
269,0.01210668,0.008036525,0.001734448,0.03537345,0.09023941,0.09214552,0.01047393,2.640448E-06,0.0006096605,0.0009222634,0.08459369,0.004896801,0.04524961,2.140846E-07,0.001081769,0.00285926,0.07848361,0.009477702,0.07655695,1.306785E-06,7.225224E-05,0.0002076211,0.0004081689,0.0005038981,0.01149823,7.249799E-07,3.735072E-05,0.0003787704,0.001343481,0.004075983,0.02053165,0.01820426,0.01785175,0.009997235,0.0004605184,0.00627667,0.01956167,0.00891101,0.0547492,0.0002479889,0.008125511,0.03855291,0.03192745,0.001003325,0.01239889,0.2429802,0.8699737,1.162627,0.4149438,0.262395,1.11186,0.1997904,0.1626351,3.293145,14.077,1.887731,0.1909208,1.186495,4.035921,0.4548628,1.436641,1.186877,3.576416,0.4529514,1.322399,34.90215,18.73337,22.85512,5.57683,16.02826,6.087099,11.11445,10.33527,0.5392824,3.888967,6.946195,0.2683226,0.6007339,20.60145,10.94494,0.01333384,106.1327,352.7457
270,0.01207569,0.008053873,0.001731907,0.03547495,0.09043094,0.09290779,0.01045519,2.742705E-06,0.0005016038,0.0009977388,0.08472072,0.005071597,0.04549801,1.643745E-07,0.001161965,0.00280524,0.07923956,0.009446682,0.07667926,1.139499E-06,7.192902E-05,0.0002236571,0.00043092,0.0004961882,0.01144508,4.015757E-07,3.000235E-05,0.0003573475,0.001316675,0.004246633,0.02074579,0.01825354,0.01782187,0.01005028,0.000469546,0.006296396,0.01956163,0.008930239,0.05473521,0.0004097138,0.01219654,0.03908121,0.03219202,0.00100927,0.0126203,0.2436459,0.8884612,1.185823,0.4184047,0.2636619,1.122827,0.1991836,0.1637197,3.341114,14.40352,1.934847,0.1906611,1.18926,4.047423,0.4691394,1.468933,1.224179,3.600768,0.4539176,1.35136,34.49915,18.8964,22.15145,5.38027,15.93996,5.836715,9.759242,9.484714,0.5053889,3.934049,7.056714,0.2681078,0.5764052,19.52409,10.65701,0.01226446,100.7504,342.1825
271,0.01204535,0.00807217,0.001729662,0.03563612,0.09065235,0.0937494,0.01043549,6.821064E-06,0.0005381352,0.001047102,0.08531436,0.005256678,0.04624206,4.976222E-07,0.001265244,0.002735773,0.07986638,0.009201806,0.07632717,1.036579E-06,8.806118E-05,0.0002329676,0.0004234635,0.0005271022,0.0113937,7.133302E-07,2.802439E-05,0.0003860047,0.001243163,0.004651333,0.02028319,0.01831973,0.01780239,0.01011049,0.0004801071,0.006317054,0.01956675,0.008967683,0.05474769,0.00049574,0.01486306,0.03959026,0.03251705,0.001030016,0.01284727,0.2446994,0.9071019,1.207947,0.418781,0.2638404,1.13067,0.1986936,0.1646079,3.38816,14.82064,1.953231,0.1902159,1.177611,4.065552,0.4765446,1.494831,1.265901,3.623094,0.4516515,1.378204,33.53618,18.95477,21.18606,5.145052,15.73364,5.68023,8.831682,8.819314,0.4672134,3.349883,7.153217,0.2674919,0.5571746,19.26374,10.55535,0.0116916,95.88119,327.4566
