"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
59,2,0.0737513,0.07016527,0.06405964,0.05934343,0.0526711,0.04563006,0.0449787,0.03891244,0.03544509,0.03252051,0.02811775,0.02690516,0.02250428,0.0205796,0.01974461,0.01909154,0.01699181,0.01619646,0.01447251,0.01303857,0.01157644,0.01105916,0.009894486,0.008463363,0.007949422,0.007472433,0.006259282,0.005739078,0.005355402,0.00478759,0.004031758,0.00395813,0.003216308,0.00291423,0.002474801,0.002174222,0.002140814,0.001749176,0.001583316,0.001438431,0.001322901,0.001256208,0.001006769,0.001036116,0.0008743232,0.0008527166,0.0007409554,0.0006709533,0.000629557,0.000562647,0.0005604537,0.0005364321,0.0004751213,0.0004942925,0.0004677625,0.0004125931,0.0004139394,0.0004219293,0.0003729842,0.0004002505,0.000369197,0.0004344291,0.000467698,0.0004474294,0.0004506276,0.0004860112,0.000463753,0.0005235526,0.0005571399,0.000525365,0.0005252866,0.0006303923,0.0006364496,0.0006422212,0.0007167577,0.0006959757,0.0008039566,0.0008155365,0.0009771327,0.001066935,0.001079175,0.001141827,0.001335008,0.001751603,0.001568321,0.001528706,0.001343491,0.001231067,0.001173126,0.001175908,0.001028055,0.001002421,0.0009431368,0.0008951267,0.0008171949,0.0007690323,0.0007079067,0.0006524547,0.0005922028,0.00053124,0.000523821,0.0004963839,0.0004460509,0.0003869819,0.0003762761,0.0003536904,0.000310553,0.0003169332,0.0002816383,0.0002540071,0.0002414578,0.000210297,0.0001982361,0.0001753009,0.0001699787,0.0001566172,0.0001359264,0.000130314,0.0001320889,0.0001112378,0.0001050574,9.481011E-05,9.301901E-05,7.756353E-05,7.393175E-05,6.767903E-05,6.39802E-05,5.897296E-05,5.380201E-05,5.232217E-05,4.479226E-05,4.311618E-05,3.85261E-05,3.873422E-05,3.483834E-05
60,2,0.0722388,0.06722892,0.06590216,0.05864225,0.05465304,0.04726535,0.04125942,0.04218958,0.03546342,0.03376945,0.02943773,0.02702562,0.02468371,0.02147469,0.01953274,0.01848014,0.01842778,0.01540578,0.01580311,0.01372025,0.01201377,0.01142664,0.01039889,0.00948792,0.008118621,0.007535481,0.007014675,0.006059639,0.005516644,0.005156312,0.004638697,0.00397896,0.003861643,0.003102857,0.0027163,0.002342936,0.002093778,0.002078659,0.001674426,0.001521837,0.001390885,0.001238675,0.001187382,0.0009478991,0.001005024,0.0008560091,0.0008270669,0.0007093712,0.0006571396,0.0005927078,0.0005239622,0.0005507239,0.0005062046,0.0004465424,0.0004767275,0.0004465022,0.0004034535,0.0003805571,0.000391166,0.0003448789,0.0003782564,0.0003546608,0.0004087704,0.0004364405,0.0004280866,0.0004316775,0.0004736106,0.0004355801,0.0004899859,0.0005546259,0.000487467,0.0004954335,0.0006005852,0.0005941851,0.0006012192,0.0006751802,0.000635752,0.0007750643,0.0007948453,0.0009126549,0.001034165,0.001016847,0.001142673,0.001293848,0.00163148,0.001501434,0.00149982,0.001316003,0.00121818,0.001131946,0.001125867,0.0009880582,0.0009722682,0.0008899964,0.0008385385,0.0007757127,0.0007398399,0.0006708126,0.000628098,0.0005679713,0.000507784,0.0005005799,0.0004585883,0.0004287931,0.0003839478,0.0003554699,0.0003388358,0.0002877871,0.0003013057,0.0002691133,0.0002420747,0.000228144,0.000199112,0.0001904766,0.000165794,0.0001678368,0.0001566184,0.0001340533,0.0001254005,0.0001249333,0.0001040349,9.867304E-05,9.099426E-05,9.098582E-05,7.28784E-05,6.938833E-05,6.480208E-05,6.190691E-05,5.553435E-05,5.224081E-05,4.866405E-05,4.318288E-05,4.103519E-05,3.632294E-05,3.626583E-05
61,2,0.07273106,0.06952673,0.06409714,0.05995266,0.05737643,0.05132217,0.04448087,0.03900343,0.03939458,0.03282076,0.03118069,0.02736891,0.02483927,0.02297897,0.02040155,0.01854976,0.01797067,0.01779553,0.01493981,0.01487378,0.01302812,0.01134763,0.01089324,0.01009928,0.009078573,0.007844412,0.00723084,0.006648324,0.005647718,0.00525023,0.004972415,0.0044526,0.003854157,0.003591215,0.002849634,0.002692705,0.002280017,0.001996141,0.002003289,0.001582956,0.001451765,0.001268598,0.001205054,0.001120739,0.0009275881,0.0009309144,0.000800695,0.0008299448,0.0006788642,0.0006033593,0.0005817016,0.000513435,0.0005234926,0.0004816441,0.0004362962,0.00046355,0.0004135487,0.0003922532,0.0003788672,0.0003812241,0.000332847,0.0003548433,0.0003482631,0.0003843341,0.000421791,0.0004072262,0.0004167559,0.0004428153,0.0004086022,0.000498732,0.0005079967,0.0004854911,0.0004801816,0.000572977,0.0005717306,0.0005970154,0.0006668341,0.0006112783,0.0007485468,0.0007818431,0.0008861467,0.0009710786,0.0009710418,0.001051281,0.001198233,0.001528751,0.001433618,0.001416072,0.001254317,0.001206548,0.001096277,0.001098302,0.0009403754,0.0009390104,0.0008448976,0.000793608,0.0007463444,0.000683357,0.0006507501,0.0005921507,0.0005530148,0.0004845203,0.0004826177,0.0004517976,0.0004041661,0.0003575472,0.0003402192,0.0003253368,0.0002774741,0.0002979001,0.0002537997,0.0002343417,0.0002166313,0.000193368,0.0001836703,0.0001619499,0.0001574885,0.0001514096,0.0001273793,0.0001187603,0.0001205655,0.0001016752,9.748729E-05,8.644628E-05,8.476398E-05,7.018029E-05,6.748296E-05,6.290545E-05,5.952682E-05,5.32144E-05,4.962259E-05,4.682543E-05,4.206354E-05,3.843844E-05,3.542503E-05
62,2,0.08065091,0.06944147,0.0637341,0.0603122,0.05483147,0.05195816,0.04701767,0.0422463,0.0354217,0.03611642,0.03062048,0.02880045,0.02563987,0.02383775,0.02170958,0.02000477,0.01804527,0.01757056,0.01657293,0.01413377,0.0142274,0.01225568,0.01106365,0.0102823,0.009669941,0.008833298,0.007380938,0.006782685,0.006288671,0.005483095,0.00508392,0.004680726,0.004305542,0.003642431,0.003478049,0.002792667,0.002684039,0.002145743,0.001947504,0.001913587,0.00153912,0.001364915,0.001224797,0.001169904,0.001044729,0.0008965671,0.0008918374,0.0007276459,0.0007621005,0.0006543934,0.0005962538,0.0005661389,0.0004936645,0.0004871844,0.0004542139,0.0004276322,0.0004340483,0.0003846165,0.000364284,0.0003659397,0.0003722917,0.0003170515,0.0003337375,0.0003316469,0.000369669,0.000380602,0.0003812523,0.0003934875,0.0004371472,0.0003923602,0.0004545649,0.000477981,0.0004684692,0.0004694341,0.0005254188,0.0005542941,0.0005596721,0.0006363853,0.0005998382,0.0007196605,0.0007270032,0.0008362055,0.0009062443,0.0009160904,0.00102884,0.001154251,0.001538467,0.00139923,0.001318255,0.001195997,0.001116219,0.001039457,0.001042292,0.0008765575,0.0008839381,0.0007916217,0.0007504977,0.0006954165,0.0006725952,0.0006184803,0.0005752551,0.0005030542,0.0004642502,0.0004633604,0.0004214563,0.0003947868,0.0003436847,0.0003257254,0.0003084572,0.0002722806,0.0002828771,0.0002464323,0.0002172042,0.0002099053,0.0001864698,0.0001743117,0.0001519041,0.000149531,0.0001400607,0.0001218172,0.0001169455,0.0001139106,9.667182E-05,9.251477E-05,8.198076E-05,8.208962E-05,6.851497E-05,6.543751E-05,6.09579E-05,5.633907E-05,5.18073E-05,4.786905E-05,4.605917E-05,4.008758E-05,3.654589E-05
63,2,0.07777583,0.07414544,0.06394248,0.06011269,0.05687775,0.05101325,0.04859952,0.04385603,0.03909864,0.03317888,0.03303812,0.02849372,0.02649859,0.02474965,0.02268704,0.02089715,0.01935122,0.01699583,0.01586971,0.0160331,0.01357936,0.01316237,0.01213865,0.0105304,0.00977702,0.009059547,0.008440528,0.007123782,0.006526328,0.006011899,0.005148476,0.004781742,0.004503249,0.004046813,0.00346465,0.003283446,0.002738423,0.002464893,0.002078256,0.001855897,0.001858151,0.001410334,0.001338194,0.001184307,0.001097404,0.0009952137,0.0008633184,0.0008554001,0.000728746,0.0007331014,0.0006143933,0.000584867,0.0005155081,0.0004649725,0.0004633596,0.0004285613,0.0004172572,0.0004172255,0.0003750694,0.0003470183,0.000340669,0.0003540531,0.000300037,0.0003254907,0.0003322275,0.0003560766,0.0003695507,0.0003732196,0.0003911111,0.0004039829,0.0003862211,0.0004562595,0.0004602107,0.000454851,0.0004377143,0.0005307244,0.0005174557,0.0005450886,0.0006115271,0.0005729783,0.000671484,0.0006875374,0.0007925378,0.0008651164,0.0008774794,0.001003231,0.001084595,0.001457798,0.001299363,0.001278884,0.001153518,0.001078609,0.0009962467,0.0009973521,0.0009010741,0.0008622833,0.00075501,0.0007211576,0.0006738235,0.0006387394,0.00057864,0.0005382156,0.0004922743,0.0004437606,0.0004434231,0.0004172767,0.0003773784,0.0003215513,0.0003224387,0.0002935581,0.0002588065,0.0002693681,0.0002388545,0.0002130629,0.0002022653,0.0001729019,0.0001661066,0.0001476839,0.0001442577,0.0001344165,0.0001182088,0.0001091639,0.0001102672,9.151951E-05,8.900816E-05,7.728462E-05,7.824924E-05,6.743396E-05,6.243324E-05,5.772664E-05,5.459876E-05,4.955346E-05,4.621288E-05,4.328235E-05,3.755411E-05
64,2,0.07884753,0.07410806,0.06982148,0.05760509,0.05631455,0.05167442,0.04773795,0.04502581,0.04004504,0.03563704,0.0313611,0.03070593,0.02671958,0.02520859,0.02399542,0.02138254,0.01993734,0.01815621,0.01595634,0.01565028,0.01539477,0.01287367,0.01289874,0.01159715,0.01030264,0.009480876,0.008666249,0.008230405,0.006740967,0.006206456,0.005834583,0.005137519,0.004599161,0.004353859,0.003941996,0.003352403,0.003138355,0.002668966,0.002419595,0.00199043,0.001737186,0.001740498,0.001372113,0.001289908,0.001145758,0.001056176,0.0009461271,0.0008222364,0.0008242488,0.0006978222,0.0007170772,0.0005990916,0.0005639691,0.0004896634,0.0004533741,0.0004556059,0.0004080637,0.000390203,0.0003976655,0.0003582108,0.0003274037,0.0003318521,0.0003452444,0.0002858176,0.0003171364,0.0003072206,0.000331068,0.0003490274,0.0003510182,0.00036289,0.0003887287,0.0003568274,0.0004384467,0.0004436777,0.0004267279,0.0004253983,0.0005153725,0.0005102747,0.0005077417,0.0005669048,0.000567864,0.0006579877,0.0006590612,0.0007643928,0.0008479289,0.0008485087,0.0009442235,0.001045495,0.001449918,0.001233206,0.001241426,0.001112136,0.001018703,0.0009681098,0.0009555692,0.0008281639,0.0008021451,0.0007123798,0.0006916098,0.0006602446,0.000592255,0.0005626833,0.0005232407,0.0004711482,0.0004355655,0.0004195695,0.0003866933,0.0003533179,0.0003165092,0.0002990304,0.0002844731,0.0002485754,0.0002528645,0.0002315301,0.0001993117,0.0001901859,0.000163423,0.0001611296,0.0001431089,0.0001366568,0.0001288101,0.0001120201,0.0001080377,0.0001067149,8.753357E-05,8.448557E-05,7.394095E-05,7.686773E-05,6.286597E-05,6.075191E-05,5.441817E-05,5.183309E-05,4.806252E-05,4.493918E-05,4.165225E-05
65,2,0.07540512,0.07376746,0.0694363,0.06502365,0.05521098,0.0521757,0.04852905,0.04446819,0.04070179,0.03768663,0.03351134,0.02855533,0.02856589,0.02490744,0.02396926,0.02271995,0.02063037,0.01971282,0.01736287,0.01546372,0.01474949,0.01471957,0.0125458,0.012297,0.01081774,0.009617586,0.009075716,0.008271742,0.007491107,0.006405146,0.006065692,0.00568081,0.004828764,0.004534728,0.004175461,0.00369088,0.003121674,0.002968738,0.002549022,0.002302084,0.001920533,0.00167247,0.001614442,0.001327315,0.001236958,0.001069991,0.001018603,0.0009247803,0.0007773367,0.0007957359,0.0006950882,0.0006888108,0.0005866551,0.0005304078,0.0004715264,0.0004360256,0.0004365706,0.0004062129,0.0003801851,0.0003807461,0.0003440779,0.0003152811,0.000318052,0.0003323744,0.0002691386,0.0003003841,0.0002937479,0.0003183905,0.0003372976,0.0003372963,0.0003460693,0.0003746184,0.000354814,0.0004139008,0.00042166,0.000400457,0.0004012821,0.0004800577,0.0004776288,0.0004934464,0.0005514921,0.0005324348,0.000618294,0.0006385911,0.0007340774,0.0007956948,0.0008028376,0.0008917177,0.0009852869,0.001343975,0.001196085,0.001185589,0.001029224,0.0009575193,0.0009130077,0.0009154019,0.0007808202,0.0007806945,0.0006841377,0.0006705628,0.0006440516,0.0005780839,0.0005438101,0.0004958256,0.000464498,0.0004161041,0.0004009886,0.0003620775,0.0003335532,0.0002865208,0.0002827052,0.0002666135,0.0002453202,0.0002419673,0.0002168508,0.000184902,0.0001840841,0.000159479,0.0001573948,0.000139839,0.0001333133,0.000122857,0.0001083337,0.0001033525,0.0001027467,8.507381E-05,8.03013E-05,7.013734E-05,7.291157E-05,5.999031E-05,5.727601E-05,5.334807E-05,5.012818E-05,4.625226E-05,4.220707E-05
66,2,0.07719767,0.06779464,0.06958108,0.06378053,0.06139213,0.05138991,0.04687689,0.0439877,0.04101163,0.03832564,0.03513961,0.03103752,0.02679184,0.02750935,0.02411806,0.02324028,0.02195494,0.02002354,0.01861051,0.01679376,0.0150209,0.01453465,0.01435524,0.01167025,0.01189703,0.01047267,0.009270146,0.00864475,0.007832038,0.007090355,0.006346656,0.005706484,0.005424014,0.004619159,0.004357831,0.0040597,0.003494586,0.003050158,0.002857377,0.002418449,0.002228488,0.001879869,0.001542654,0.001590745,0.001280427,0.001224482,0.001039585,0.0009736246,0.0008766388,0.0007376281,0.0007598969,0.0006392683,0.000656059,0.0005501427,0.0005056408,0.0004459333,0.0004081433,0.0004152464,0.0003731369,0.0003493477,0.0003627555,0.0003359048,0.0003031459,0.0002990593,0.0003301183,0.0002658113,0.0002860651,0.0002854666,0.000304359,0.0003226865,0.0003222304,0.0003358052,0.0003564394,0.0003331889,0.0004013146,0.000402354,0.0003659417,0.0003848726,0.0004548497,0.0004388744,0.0004710742,0.0005283548,0.000513208,0.0006007281,0.0006106825,0.0006764695,0.0007765789,0.0007814802,0.0008304329,0.000999657,0.001309032,0.001142798,0.001151492,0.0009746677,0.0009347083,0.0008593011,0.0008667572,0.0007598193,0.0007602148,0.0006499776,0.0006305769,0.000611329,0.0005608501,0.000520921,0.0004728764,0.0004422606,0.0003970376,0.0003846731,0.0003512584,0.0003251895,0.000278573,0.0002651542,0.0002659874,0.0002317134,0.00022755,0.0002086063,0.0001818155,0.000177552,0.0001601173,0.00014969,0.000135094,0.0001249702,0.0001191709,0.00010338,0.0001023529,9.748944E-05,8.106741E-05,7.827098E-05,6.850347E-05,6.862979E-05,5.671297E-05,5.446409E-05,4.955668E-05,4.793187E-05,4.418216E-05
67,2,0.0705113,0.07211412,0.06346262,0.06599101,0.05893273,0.05552946,0.0471887,0.04451139,0.04307887,0.03825486,0.03455573,0.03207665,0.02829232,0.02606955,0.02665153,0.02334335,0.02213456,0.02079578,0.018922,0.01770753,0.01612722,0.01429984,0.01374593,0.01409193,0.0112122,0.01163173,0.009969966,0.009063303,0.008328644,0.007674094,0.00694675,0.005930173,0.005492226,0.005221821,0.004379227,0.004252001,0.003771642,0.003321185,0.002937363,0.002738115,0.002361209,0.002110237,0.001769268,0.001544496,0.00155978,0.001213821,0.001146571,0.001007334,0.0009413325,0.0008622068,0.0007069905,0.0007121143,0.0006368391,0.0006139011,0.0005392836,0.0004963588,0.0004301141,0.0003883151,0.0004077399,0.0003651486,0.0003420452,0.0003402639,0.0003146509,0.0002943763,0.0002921803,0.0003089004,0.0002540329,0.000271698,0.0002643213,0.0002902346,0.0003086062,0.0003081209,0.0003103639,0.0003471241,0.0003228466,0.0003782348,0.0003813007,0.000363605,0.0003691666,0.0004304177,0.0004374272,0.0004589703,0.0005035265,0.0005045621,0.0005778595,0.0005859388,0.0006694617,0.0007349229,0.0007424029,0.0008064128,0.0009423189,0.001242521,0.00107896,0.00110626,0.0009729543,0.0009091428,0.0008467169,0.0008216507,0.0007297937,0.0007220848,0.0006528301,0.0005941284,0.0005693517,0.0005421304,0.0005233844,0.000459757,0.0004053364,0.0003824801,0.0003692085,0.00034486,0.000306533,0.0002711042,0.0002649949,0.0002552065,0.0002255579,0.0002224491,0.0001941224,0.0001699449,0.0001717909,0.0001520839,0.0001403734,0.0001251211,0.0001202365,0.0001154695,9.592012E-05,9.422151E-05,9.192993E-05,7.978772E-05,7.473032E-05,6.531855E-05,6.684631E-05,5.552313E-05,5.380064E-05,4.661323E-05,4.608185E-05
68,2,0.07442013,0.06540462,0.0677256,0.06031403,0.06033125,0.05375173,0.05038258,0.04341272,0.0419099,0.03995903,0.03510189,0.03208745,0.02984897,0.02813009,0.02369845,0.02526466,0.02288899,0.02099879,0.02022392,0.0181123,0.01704301,0.01540185,0.01397976,0.01321511,0.01273093,0.0109675,0.01098611,0.009467369,0.008682676,0.008010465,0.007392054,0.0067033,0.005734669,0.00525069,0.004859868,0.004183833,0.004097813,0.003612489,0.00312673,0.00280854,0.002623294,0.002210554,0.002051669,0.001728829,0.001523944,0.001443537,0.00112583,0.001093344,0.0009528397,0.0009118197,0.0008285232,0.0006822043,0.0007045524,0.0005958967,0.000588926,0.0005064307,0.0004749221,0.000411663,0.0003736375,0.0003805423,0.0003499956,0.0003340066,0.0003325562,0.0003090063,0.0002766298,0.000286543,0.0002958993,0.0002420459,0.0002633379,0.0002427205,0.0002770125,0.0002857356,0.0002982964,0.0003023912,0.0003348587,0.0003148786,0.0003681509,0.0003695909,0.0003457881,0.0003621015,0.0004044881,0.0004099017,0.0004422222,0.0004844833,0.0004895618,0.0005448258,0.0005603763,0.000649017,0.0006910049,0.0007254748,0.0007778728,0.0009050343,0.001194014,0.001032011,0.001022302,0.000898371,0.00084188,0.000808928,0.000793097,0.0007221458,0.0006945025,0.0006186716,0.000574441,0.0005711246,0.0005039446,0.0004948066,0.0004307491,0.0004002108,0.000370256,0.0003402709,0.0003218395,0.0003012751,0.000266778,0.0002512452,0.0002415674,0.0002144953,0.0002175526,0.0001876444,0.0001648104,0.0001664165,0.0001446621,0.0001351386,0.0001213544,0.0001096779,0.0001106501,9.403707E-05,8.996492E-05,8.62645E-05,7.4791E-05,7.27102E-05,6.42969E-05,6.37981E-05,5.475894E-05,5.110777E-05,4.477674E-05
69,2,0.0786007,0.06965755,0.06090162,0.06214203,0.05524083,0.05716336,0.04884855,0.0474381,0.03959523,0.03853187,0.03622713,0.03267335,0.0302648,0.02867094,0.0261174,0.02353012,0.0237412,0.02152235,0.02059381,0.01914382,0.01759633,0.01633005,0.01463894,0.01326856,0.01237883,0.01276653,0.01081708,0.01049115,0.008886266,0.008069035,0.007536283,0.007065468,0.006330894,0.005501924,0.005015712,0.004733913,0.004126959,0.00389872,0.003478782,0.00309281,0.00264484,0.002532585,0.002131477,0.001999194,0.001626639,0.001408698,0.001369225,0.001094994,0.001061093,0.0008968792,0.0008423157,0.000791139,0.0006521639,0.000653013,0.0005678091,0.0005571009,0.0004857604,0.00046378,0.0003903029,0.0003638269,0.0003666011,0.0003320072,0.0003234411,0.0003184725,0.0002874777,0.0002623968,0.000278469,0.0002834358,0.0002452411,0.0002524214,0.000220549,0.0002656938,0.0002823226,0.0002814621,0.0002918182,0.0003172615,0.0003005837,0.0003511989,0.0003617854,0.0003385758,0.0003543019,0.0003846555,0.000409697,0.0004389854,0.0004613016,0.0004585633,0.0005219563,0.0005321998,0.000627399,0.0006908246,0.0006876037,0.0007298455,0.0008701594,0.001156462,0.001025275,0.0009621108,0.0008756269,0.0008048358,0.0007627012,0.00073955,0.0006715534,0.0007005167,0.0006061133,0.0005549443,0.000538293,0.0004988993,0.0004756366,0.0004128916,0.000377805,0.0003562919,0.0003313975,0.000305643,0.0002903781,0.0002549204,0.0002389881,0.0002268179,0.0002112788,0.0002099889,0.0001809676,0.0001521728,0.0001605328,0.0001381343,0.0001277314,0.0001151433,0.0001053947,0.0001042112,8.861638E-05,8.93733E-05,7.964031E-05,7.322627E-05,6.942479E-05,5.932651E-05,6.09214E-05,5.215516E-05,4.97851E-05
70,2,0.07589206,0.07185249,0.06477512,0.0584161,0.05877665,0.05114489,0.0515435,0.0444027,0.0444089,0.03688481,0.03614994,0.03301076,0.0310966,0.02910026,0.02704371,0.0251233,0.02275796,0.02277248,0.02122223,0.01947951,0.0184869,0.01643236,0.01543044,0.01440364,0.01286708,0.01170686,0.01212777,0.01036787,0.01033707,0.0085828,0.007829842,0.007283558,0.006925893,0.005930809,0.005199376,0.004849365,0.004435958,0.003934279,0.003704256,0.003332136,0.002978629,0.002574941,0.002463297,0.001996134,0.001884545,0.001524991,0.001363426,0.001319582,0.001058307,0.0009840942,0.0008814156,0.0008179005,0.0007631744,0.0006102776,0.0006309801,0.000532302,0.0005299837,0.000462112,0.0004365473,0.0003800266,0.000346725,0.0003541054,0.0003312189,0.0003131867,0.0003043165,0.0002762309,0.0002480186,0.0002692913,0.0002673237,0.0002334505,0.0002510345,0.0002228094,0.0002535053,0.0002695611,0.0002641196,0.0002814505,0.0003047519,0.0002776077,0.000337075,0.000339618,0.0003273615,0.0003192156,0.0003793147,0.0003978792,0.0004146924,0.0004319492,0.0004391914,0.0005067347,0.0005155965,0.0006114196,0.0006571172,0.0006672794,0.000725283,0.0008412756,0.00110082,0.0009654506,0.0009388692,0.000826905,0.0007502484,0.0007295359,0.0007216598,0.0006393411,0.0006677833,0.0005657575,0.0005204618,0.0005195158,0.0004696845,0.0004447901,0.0003969382,0.0003653602,0.000335422,0.000313994,0.0002945143,0.0002821369,0.0002434874,0.0002290141,0.0002242717,0.0002047368,0.0001969062,0.0001705338,0.0001461144,0.0001556017,0.000126734,0.0001208488,0.0001122164,0.0001020348,9.896102E-05,8.327819E-05,8.427187E-05,7.764714E-05,7.028546E-05,6.732051E-05,5.778181E-05,5.974331E-05,5.021656E-05
