"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
10,2,5.220574E-11,2.785461E-05,0.0002489452,0.000649384,0.001631905,0.002748098,0.004384697,0.006959129,0.01019532,0.01318705,0.0168185,0.02126821,0.0261071,0.02394906,0.02277476,0.02290914,0.02226018,0.01962829,0.02181458,0.02059124,0.01934077,0.01960685,0.02121423,0.02028034,0.02231334,0.02324831,0.02417488,0.0269752,0.02606132,0.02860464,0.03108926,0.03089453,0.0324518,0.03341423,0.04059689,0.04255418,0.04658306,0.04849114,0.04625794,0.05209501,0.05470055,0.05585864,0.0582488,0.05874905,0.06234111,0.06574341,0.0632184,0.07224867,0.0734923,0.07503243,0.07664221,0.08389109,0.08638953,0.08635575,0.08670919,0.09405132,0.09126151,0.09424103,0.09510768,0.1031598,0.1029866,0.1043734,0.1079039,0.1170102,0.1096898,0.112719,0.1170111,0.1220283,0.1249235,0.1259502,0.1279684,0.1260207,0.133605,0.1332977,0.1346394,0.1440362,0.1398744,0.1344834,0.1453263,0.1481745,0.1514676,0.1439597,0.1483918,0.1588075,0.1659534,0.161468,0.1598392,0.1621346,0.1680696,0.1590916,0.1702987,0.1663069,0.1752476,0.1727855,0.1638152,0.1828601,0.1737735,0.1716845,0.1777352,0.1833142,0.1791897,0.1767691,0.1859213,0.1825042,0.1940704,0.1777591,0.1887338,0.1871791,0.1980644,0.1962909,0.1870584,0.1907339,0.2102628,0.2002843,0.2023409,0.2062863,0.2074107,0.1961073,0.1974693,0.2039774,0.2168556,0.2072175,0.1945019,0.2031713,0.2031348,0.221188,0.2048709,0.2119841,0.2028536,0.2080846,0.2115172,0.2057661,0.2245535,0.2289818,0.2314233
11,2,5.117634E-11,2.614889E-05,0.0002311266,0.0006929319,0.001453679,0.002835985,0.00441792,0.006592138,0.01020694,0.01354661,0.01911327,0.02148182,0.02635795,0.02507486,0.02616702,0.02378439,0.02253173,0.02257362,0.02062922,0.02279577,0.02082584,0.02077772,0.02069256,0.0217698,0.02299619,0.02391447,0.02477185,0.02577775,0.02854079,0.02753297,0.02999815,0.03160357,0.03316122,0.03401379,0.03494358,0.04189904,0.04542885,0.04981319,0.05023363,0.04961669,0.05381311,0.0586123,0.05817396,0.06124565,0.06229615,0.06628821,0.06904637,0.06728867,0.07320246,0.07193106,0.07656345,0.07808867,0.08541469,0.0893914,0.08862726,0.08767597,0.09680728,0.09504975,0.09552829,0.09759033,0.1031466,0.1060649,0.1103079,0.1089892,0.1170819,0.1145412,0.1137459,0.1185335,0.1181409,0.1299012,0.1286138,0.1290407,0.1304985,0.1363544,0.1358425,0.1411732,0.1435859,0.1417335,0.1352876,0.1436447,0.1493707,0.1516915,0.1449885,0.1510306,0.1571141,0.1633227,0.1633409,0.1632856,0.1615439,0.1721379,0.1629278,0.1698161,0.1634291,0.1740095,0.1699696,0.1677743,0.181078,0.1743766,0.1706524,0.1737334,0.1812666,0.1720533,0.1745143,0.1847623,0.1833526,0.1896006,0.1816182,0.1904655,0.1889999,0.197146,0.1981067,0.1921142,0.1888841,0.2056947,0.1980436,0.2039422,0.1988297,0.21019,0.1926132,0.1993986,0.2115871,0.2144562,0.205225,0.1956121,0.1976656,0.1961257,0.2096839,0.204974,0.2155574,0.197109,0.2089569,0.2132602,0.200404,0.2146396,0.2298488
12,2,5.426452E-11,2.714818E-05,0.0002169498,0.0007145783,0.00150869,0.002763528,0.004984353,0.006701876,0.009780712,0.01367272,0.01966609,0.02348502,0.02707947,0.02592033,0.02572824,0.02403468,0.02430162,0.02314582,0.02389001,0.01990599,0.02351328,0.0221179,0.02249655,0.02123907,0.0239326,0.02366928,0.02574895,0.02736811,0.02805114,0.02997921,0.02856367,0.0313524,0.03545217,0.03324521,0.03569227,0.03729716,0.04440916,0.04818317,0.05201383,0.05212231,0.052611,0.0569572,0.06040154,0.06031781,0.06583159,0.06293027,0.06933788,0.07118069,0.07052591,0.07663545,0.07633628,0.07889958,0.08346102,0.08773996,0.09388463,0.0894941,0.09288844,0.09909098,0.09559811,0.09678468,0.09801842,0.1068089,0.1060167,0.110184,0.1110739,0.1208445,0.1139122,0.1147542,0.1208216,0.1216608,0.1326967,0.132626,0.1274328,0.1316439,0.1367073,0.1348472,0.1423444,0.14017,0.1375144,0.1370476,0.1515056,0.1488245,0.1526788,0.1435585,0.1510895,0.1532707,0.1616366,0.1617796,0.1611723,0.1590986,0.1682941,0.1620132,0.1724797,0.1670538,0.1740939,0.1733655,0.1677035,0.1819976,0.1735635,0.1692869,0.1774816,0.1826487,0.1755694,0.1798767,0.1807846,0.1852845,0.1928423,0.1816973,0.1850635,0.1833009,0.193308,0.1947816,0.1907947,0.1891946,0.2008899,0.1962594,0.2043863,0.2039831,0.2183751,0.1911401,0.2016788,0.2088884,0.2180342,0.2090163,0.1948643,0.1963592,0.1992775,0.2213042,0.202265,0.2127933,0.1990876,0.2069517,0.2127038,0.2062905,0.2219411
13,2,5.382336E-11,2.995099E-05,0.0002241069,0.0007322027,0.001650708,0.003105694,0.005107666,0.00811856,0.009931288,0.01402926,0.01852361,0.02572675,0.02952353,0.02768049,0.02662923,0.02629101,0.02477554,0.02566509,0.02399803,0.02232846,0.02131755,0.02449657,0.02326586,0.02267005,0.02290798,0.02479922,0.02500894,0.02680411,0.02747096,0.02913891,0.03161452,0.03185143,0.03440189,0.03672844,0.03550859,0.03802409,0.03831362,0.0471524,0.0505818,0.05277953,0.05481334,0.0547367,0.05867403,0.06358448,0.06367557,0.06746688,0.0669932,0.06968043,0.07461897,0.07114607,0.07757037,0.07901009,0.08165418,0.0835418,0.08808348,0.09517998,0.09480951,0.09287546,0.1003179,0.1006282,0.09877028,0.1034864,0.1074005,0.1085621,0.1127743,0.1113242,0.1222451,0.1149208,0.1161606,0.1249479,0.121564,0.1283221,0.1332548,0.1255248,0.1327882,0.1419277,0.1389253,0.1427845,0.1409156,0.1418963,0.1383693,0.1506916,0.1501926,0.1491755,0.1468879,0.1513594,0.1607886,0.1665556,0.1617318,0.1631748,0.160152,0.1737199,0.1598978,0.1692428,0.1728367,0.1782358,0.168028,0.168138,0.1804723,0.1741533,0.1720548,0.1771303,0.1780517,0.1809472,0.1779058,0.1879487,0.1860058,0.1894613,0.1848544,0.1866162,0.1869958,0.1984933,0.1951717,0.1901415,0.192785,0.1986952,0.1946492,0.2078717,0.195973,0.2113219,0.190156,0.2035901,0.2063888,0.2120266,0.2047331,0.192611,0.1999972,0.1958757,0.2241626,0.2062445,0.2071388,0.1990234,0.209281,0.2030137,0.221234
14,2,5.60292E-11,3.02564E-05,0.0002593691,0.0007204273,0.001618966,0.002984355,0.005252647,0.007475283,0.01170614,0.01402625,0.0204655,0.02458057,0.0328792,0.02981686,0.02853358,0.02570087,0.02581477,0.02452937,0.0240672,0.02382398,0.02310874,0.02262074,0.02611379,0.02498502,0.02384104,0.02429155,0.02592479,0.02652115,0.02910359,0.0291202,0.03025935,0.03361837,0.0333042,0.0362764,0.03917442,0.03780809,0.03962464,0.04130416,0.04987952,0.05217429,0.0555913,0.05741733,0.05965447,0.06172798,0.06545635,0.06541562,0.06994625,0.06680451,0.0737588,0.07866443,0.07671829,0.07917023,0.07946175,0.08477975,0.08445894,0.09102101,0.09916463,0.09668605,0.09686519,0.103187,0.1015926,0.1029525,0.1059797,0.1108247,0.1098954,0.1135826,0.1114444,0.1235052,0.11948,0.1180074,0.125349,0.1246384,0.1339584,0.135822,0.1296986,0.1348682,0.1475108,0.1395588,0.1427863,0.144853,0.1444992,0.1448979,0.1506096,0.152779,0.1513482,0.1460983,0.151804,0.160918,0.1688411,0.1650518,0.1624742,0.1607334,0.1693203,0.1573915,0.1683768,0.1700621,0.179103,0.1723464,0.1646272,0.1840829,0.1784059,0.1697756,0.1746105,0.1821855,0.1802352,0.1763299,0.1858038,0.1821765,0.1894286,0.1813706,0.1874199,0.1856036,0.1964362,0.1975121,0.1843125,0.1880248,0.2035593,0.1940041,0.205157,0.1964307,0.2112802,0.1874049,0.2000603,0.207066,0.2153083,0.2089911,0.2042739,0.2045619,0.1948621,0.2187881,0.2028089,0.2126783,0.1986739,0.2097614,0.2113652
15,2,5.529392E-11,2.904967E-05,0.0002308318,0.0007761895,0.001504361,0.002756617,0.005087972,0.007993333,0.01021249,0.01558597,0.01933667,0.02416007,0.0305211,0.03157755,0.0281434,0.02859504,0.02824223,0.02643932,0.02423836,0.02432806,0.02675917,0.02409483,0.02338204,0.02622901,0.02557224,0.02486711,0.02517217,0.02696418,0.02825567,0.03148856,0.0304657,0.03302669,0.03570109,0.03537863,0.03928306,0.04039337,0.03926582,0.04171937,0.04368665,0.05044661,0.05497346,0.05823242,0.06038551,0.06128562,0.06479062,0.07067254,0.06757569,0.07186567,0.07188707,0.07751454,0.0832665,0.07701455,0.0815309,0.08121116,0.08768476,0.08868391,0.09386984,0.09958895,0.1007428,0.09868679,0.1040311,0.1056804,0.1048545,0.10892,0.1130379,0.1147481,0.1168373,0.1143533,0.1270452,0.122822,0.1234778,0.128559,0.1263492,0.1318101,0.1367483,0.1297154,0.1371108,0.1428071,0.1439361,0.1441718,0.1486414,0.1416464,0.1462258,0.1493511,0.1503642,0.1545277,0.1523112,0.1559732,0.1600669,0.1687646,0.1640475,0.1632701,0.1618761,0.1749054,0.1616159,0.1722636,0.1709533,0.1819231,0.1757031,0.1680454,0.1870037,0.1782179,0.1692026,0.1727465,0.1870088,0.1808605,0.1764177,0.1870071,0.1842867,0.191063,0.1838226,0.1896437,0.1824378,0.2008845,0.1974289,0.1870453,0.182534,0.2076211,0.1970228,0.2032705,0.1987785,0.2175301,0.1881333,0.1945516,0.2018183,0.215054,0.2129259,0.195,0.2047017,0.1996281,0.2178685,0.2056848,0.2075803,0.1938072,0.2092258
16,2,5.470569E-11,2.902414E-05,0.0001955315,0.0007948825,0.001753559,0.002983091,0.004865754,0.007925194,0.01105209,0.01437646,0.01992659,0.02464359,0.027544,0.0323148,0.03009248,0.02857443,0.02628325,0.02664234,0.02674846,0.02454803,0.02197028,0.02660713,0.02490732,0.02390243,0.02725909,0.02753124,0.02529282,0.02669632,0.02893468,0.03061588,0.03237184,0.0320497,0.03246306,0.03775989,0.03739787,0.04185963,0.0413794,0.04233437,0.04467366,0.04654731,0.0544844,0.05682383,0.06164194,0.0631096,0.06430856,0.0676195,0.07001553,0.07014171,0.07647,0.0749883,0.08067107,0.08431456,0.08107916,0.08480746,0.08550011,0.08954352,0.09238251,0.09739625,0.1012096,0.1027777,0.1004822,0.1101241,0.1115228,0.1091995,0.109346,0.1164815,0.1176662,0.1156544,0.1188232,0.1262767,0.124972,0.1249662,0.1281006,0.1302988,0.1343598,0.1388967,0.13028,0.137703,0.1426766,0.1440908,0.1436525,0.1523535,0.146085,0.1464789,0.1510127,0.1474612,0.154846,0.153454,0.1579718,0.1622433,0.1704144,0.1642726,0.1684951,0.1652069,0.1728652,0.1615859,0.1688011,0.1752922,0.1792463,0.1751227,0.1703512,0.1920467,0.1806466,0.1759883,0.1730502,0.1863037,0.1816247,0.1793557,0.1858001,0.182078,0.1901177,0.1860212,0.1923376,0.1838859,0.202488,0.1924249,0.188641,0.1892524,0.2073258,0.2002722,0.1968155,0.198453,0.2161624,0.1907996,0.1947524,0.206332,0.2156283,0.2086228,0.1995365,0.1981697,0.1965457,0.2145615,0.2060165,0.2047582,0.2009154
17,2,5.088223E-11,2.635507E-05,0.0002070069,0.0006287597,0.001593437,0.003160093,0.004762445,0.006822676,0.01129141,0.01656776,0.01761103,0.02541631,0.02910176,0.0290796,0.0301321,0.03027081,0.02763499,0.02661702,0.02699868,0.02659483,0.02508152,0.02378824,0.02864517,0.02606998,0.02501218,0.02961996,0.02870765,0.02757199,0.02876937,0.02968778,0.033245,0.03440594,0.03447432,0.03545586,0.03954534,0.03986897,0.04345517,0.04314323,0.04533251,0.04876943,0.04898511,0.05804232,0.0621835,0.06359801,0.06376719,0.06507512,0.07144414,0.07302535,0.07132634,0.07794444,0.07760298,0.08577473,0.08750692,0.08315855,0.0888055,0.08963173,0.08989122,0.09090282,0.09943607,0.1043519,0.1043593,0.1053273,0.1140962,0.1161775,0.1123101,0.1131789,0.1156219,0.1187134,0.120494,0.1213792,0.1304246,0.127369,0.125197,0.1331678,0.1327693,0.138526,0.1434206,0.1352356,0.1437203,0.1453934,0.1471596,0.1467168,0.1538584,0.1490823,0.1508071,0.1575693,0.1488451,0.1562833,0.1574611,0.1600387,0.166216,0.1740467,0.1643812,0.168168,0.1631677,0.1731593,0.162241,0.178488,0.1743248,0.1821962,0.1755681,0.1712555,0.1892017,0.1817573,0.1773726,0.1801559,0.1874431,0.1751496,0.1874034,0.1832017,0.1825709,0.1900854,0.183484,0.1921597,0.1908405,0.201155,0.1950895,0.1914336,0.193963,0.2060913,0.1958357,0.2028475,0.2002658,0.2124934,0.190917,0.1981732,0.2102108,0.214995,0.2057445,0.2027323,0.1946614,0.1982623,0.219739,0.2102876,0.2139649
18,2,5.441158E-11,2.72166E-05,0.0002908414,0.0006416731,0.001450416,0.003150792,0.00476457,0.007262023,0.01043954,0.01503657,0.01902747,0.02209447,0.03059549,0.03128096,0.02884576,0.02943815,0.03026093,0.02819351,0.02822795,0.02779865,0.02731249,0.02550691,0.0257452,0.02778363,0.02738064,0.02597392,0.03046458,0.03102794,0.02888016,0.03102218,0.03238563,0.03425663,0.03601457,0.03512163,0.03779912,0.04168155,0.0420281,0.0455658,0.04592512,0.04891158,0.05128339,0.05186868,0.05968844,0.06211875,0.06550767,0.06690192,0.06694999,0.07377008,0.07539757,0.0763275,0.0835738,0.07999309,0.08484975,0.09119607,0.08611681,0.09234975,0.09394246,0.09552543,0.09449287,0.09869196,0.1053194,0.1104637,0.1044044,0.1182204,0.1129809,0.1125929,0.1164196,0.1180402,0.1193552,0.1241735,0.1222377,0.1302748,0.1322346,0.1286233,0.1342466,0.1347476,0.1391642,0.1449536,0.1388032,0.142931,0.146262,0.1470289,0.1485744,0.1534558,0.1515372,0.1514253,0.1575203,0.1534465,0.1574846,0.1552653,0.1624181,0.1648851,0.1743883,0.1672555,0.1769836,0.1648186,0.1723949,0.1632051,0.1779902,0.1778693,0.1853676,0.1810237,0.1748944,0.189225,0.1779208,0.1727186,0.1790971,0.1918673,0.1825952,0.188088,0.18779,0.178591,0.1903399,0.1858416,0.189425,0.190758,0.2024196,0.1963245,0.1885131,0.1913736,0.2033287,0.2022024,0.2013371,0.197434,0.2103652,0.1946121,0.1986908,0.2068221,0.2090085,0.2116029,0.2011767,0.1972322,0.1928122,0.2115627,0.2099857
19,2,5.352924E-11,2.481057E-05,0.0002040639,0.0007319987,0.001313548,0.002646443,0.00533843,0.007055607,0.01085298,0.0135829,0.01875421,0.02275322,0.0290383,0.03068786,0.03000334,0.02783418,0.02955722,0.02929773,0.02819225,0.02889602,0.02732053,0.02760301,0.02729308,0.02661688,0.02920968,0.02791237,0.02774252,0.03122612,0.03231739,0.03197615,0.03205646,0.03479563,0.03523617,0.0385712,0.03927618,0.04006622,0.04368868,0.04329354,0.0472614,0.04819832,0.05230027,0.05412481,0.05480912,0.0622076,0.06403729,0.06817049,0.06944852,0.06918098,0.07778537,0.07927351,0.08021574,0.083579,0.08219323,0.08536746,0.09326483,0.08996783,0.09645952,0.0947471,0.09975033,0.09803303,0.09913398,0.1067767,0.1114787,0.1082207,0.1184605,0.115245,0.1169594,0.1174308,0.1194699,0.1208953,0.1277524,0.1291797,0.1340853,0.1310204,0.1270878,0.1393788,0.1362638,0.1395165,0.1455503,0.1405047,0.1458865,0.1552586,0.14931,0.1496213,0.153688,0.154441,0.1534191,0.1575586,0.1538107,0.1659313,0.1569647,0.166152,0.1639944,0.1748719,0.1695593,0.1727846,0.1648794,0.1749453,0.1601273,0.1832884,0.1767867,0.1888696,0.1817624,0.1813873,0.1884017,0.1800278,0.1708673,0.1786053,0.1894081,0.1870045,0.1950577,0.1920924,0.1822484,0.1947424,0.1943925,0.1932722,0.190518,0.2065562,0.1976247,0.1920758,0.1914546,0.20953,0.2033386,0.2006151,0.2023874,0.2177689,0.1942961,0.19781,0.2006962,0.2068065,0.2075452,0.2020615,0.2054663,0.1960109,0.2187333
20,2,5.441158E-11,2.698512E-05,0.0002209036,0.0006529183,0.001533376,0.002524149,0.00451944,0.007530769,0.009887231,0.01387455,0.01698245,0.02320516,0.02850716,0.027681,0.03008699,0.03042046,0.02819173,0.02907939,0.03094117,0.02797909,0.02816313,0.02722652,0.02933702,0.0281774,0.02791226,0.03011578,0.02890925,0.02960999,0.03350811,0.03429465,0.03348541,0.03480753,0.03522513,0.03816243,0.04062804,0.0428678,0.04158447,0.04455472,0.04588772,0.0507981,0.05036166,0.05244718,0.05432343,0.05586603,0.06658624,0.06819188,0.07118572,0.07190124,0.07198764,0.07858804,0.08343651,0.08171867,0.0904634,0.08453558,0.08953287,0.0967847,0.09123874,0.09850626,0.09764073,0.1018439,0.09905367,0.101902,0.1110858,0.111734,0.1091631,0.1223289,0.1213331,0.1169719,0.1225485,0.1216083,0.1226813,0.1296455,0.1310404,0.133988,0.1318623,0.1290982,0.1393882,0.1377017,0.1403404,0.1463644,0.1407304,0.1477223,0.154362,0.1501437,0.1503836,0.156076,0.1591048,0.1509394,0.1608414,0.1539419,0.1604461,0.1589201,0.1666099,0.1677917,0.1720134,0.1689063,0.1763209,0.1657086,0.1794953,0.1662836,0.1849125,0.1761661,0.1850535,0.1855055,0.1830011,0.1906031,0.1827424,0.1722949,0.1769945,0.1914887,0.1879662,0.1905128,0.1887552,0.1831788,0.2002206,0.1859266,0.1927185,0.1926693,0.2075097,0.1955735,0.189263,0.1889948,0.2059978,0.2004264,0.2052878,0.2031707,0.2132314,0.1926886,0.1956344,0.2023225,0.2079742,0.2144036,0.2046004,0.2022381,0.1997034
21,2,5.249985E-11,2.369985E-05,0.0001852089,0.0006241362,0.001534833,0.002667996,0.003694601,0.006240553,0.01022105,0.01297828,0.01894889,0.02184119,0.02720976,0.02772294,0.02798931,0.02909496,0.02857278,0.02727079,0.02880701,0.02840665,0.02969142,0.02800024,0.02821313,0.02987862,0.02864057,0.02916246,0.03150564,0.0309118,0.03009273,0.03432645,0.03569631,0.03496228,0.0354385,0.03814008,0.04035114,0.04272354,0.04416176,0.04699663,0.04557658,0.04934353,0.05306565,0.05261473,0.05559035,0.05714447,0.05737702,0.06904981,0.07032819,0.07459474,0.07735455,0.07476891,0.08189026,0.08428992,0.08260688,0.09137545,0.08779539,0.09010201,0.09756372,0.09148637,0.1024412,0.101426,0.1058551,0.1038629,0.1074777,0.112696,0.1126141,0.1114803,0.1234316,0.1224044,0.1205378,0.1234644,0.1286478,0.1229056,0.1341057,0.1343446,0.1388454,0.1351847,0.1276722,0.1383483,0.1418909,0.1471642,0.1482164,0.1449976,0.1488632,0.1576311,0.1557855,0.1521455,0.1602066,0.1610039,0.1518521,0.167932,0.1605803,0.1612877,0.1700533,0.1693891,0.1684748,0.1767252,0.1745928,0.1721696,0.1672118,0.1814172,0.1658531,0.180952,0.1831614,0.187884,0.1889709,0.1760974,0.1875836,0.1805571,0.1750513,0.180581,0.193278,0.1886873,0.1890866,0.1945968,0.185921,0.2021948,0.1902708,0.1929043,0.1934574,0.2130822,0.1949784,0.1845468,0.1969693,0.2045518,0.2082069,0.2044761,0.2022607,0.2142907,0.190561,0.193465,0.198033,0.2047182,0.2085338,0.2081891,0.2073214
22,2,5.279396E-11,2.064535E-05,0.0002007212,0.0006010456,0.001321814,0.002564586,0.003979088,0.005971308,0.00866154,0.01439206,0.01677711,0.02213847,0.02554676,0.02967945,0.02742858,0.02623203,0.02900105,0.02878095,0.02819357,0.02967477,0.0286061,0.03006615,0.02818356,0.02918686,0.03111818,0.03029845,0.02964014,0.03378243,0.03244484,0.03262997,0.03687234,0.0377305,0.0377786,0.03835551,0.03953265,0.0410097,0.04373122,0.04680679,0.04759082,0.04774679,0.05089817,0.05592141,0.05460117,0.056141,0.05943769,0.05960613,0.07245637,0.07394702,0.07604753,0.07838831,0.07854762,0.0857522,0.08813407,0.08687704,0.09278191,0.0896805,0.09526636,0.1020048,0.09644932,0.1045823,0.1023781,0.1073357,0.1077218,0.1123115,0.1163967,0.1181306,0.1169337,0.1276414,0.1246735,0.1196327,0.1262742,0.1310882,0.1263213,0.1401514,0.1363092,0.1383456,0.1362216,0.1339025,0.1429065,0.1417801,0.1452741,0.1485276,0.150498,0.1474156,0.1566174,0.1564927,0.1544677,0.1630145,0.1600577,0.1554793,0.1685241,0.162561,0.1652498,0.1640103,0.1652801,0.1704518,0.1749868,0.1767808,0.1770004,0.1711417,0.1841897,0.1647113,0.1835479,0.1834033,0.1920648,0.1834085,0.1787312,0.1885358,0.1846905,0.1740456,0.1794189,0.1913997,0.18874,0.1942193,0.1954294,0.1914352,0.2051706,0.1892261,0.1947763,0.1955747,0.2120709,0.1973459,0.1885036,0.1989968,0.2098402,0.2056576,0.2083247,0.2086651,0.2159584,0.1901134,0.1982324,0.2038346,0.2098982,0.207361,0.2177117
23,2,5.23528E-11,1.849825E-05,0.0001622159,0.0005716518,0.001140988,0.002389707,0.004101369,0.005811087,0.007937685,0.01094585,0.01729896,0.02079029,0.02558485,0.02540775,0.02927001,0.02634669,0.02741727,0.02810763,0.02937695,0.02856604,0.02918354,0.03005117,0.03096238,0.02958084,0.02914783,0.03252091,0.03134143,0.03075033,0.03493826,0.03377739,0.0340696,0.03780471,0.03979253,0.03973642,0.04019119,0.04173286,0.04342227,0.04592943,0.04864385,0.0500972,0.05093456,0.05577754,0.05610338,0.05776444,0.05807338,0.0620186,0.06385998,0.07583215,0.07780536,0.08031178,0.08149384,0.07851875,0.08800123,0.0898338,0.08941381,0.09876745,0.09505509,0.09796329,0.1020357,0.101565,0.1048803,0.1058046,0.1097071,0.1058389,0.1140219,0.1199333,0.1178868,0.1193636,0.1276751,0.1268738,0.1219885,0.1277061,0.1302804,0.1277832,0.1430608,0.1368457,0.1455973,0.1401659,0.1365442,0.144935,0.1460901,0.1508099,0.1502728,0.1528432,0.1504524,0.1589038,0.1591738,0.1565473,0.1636489,0.1559886,0.1621192,0.1673684,0.163363,0.1655378,0.1684905,0.1687848,0.1692705,0.1755147,0.1751364,0.173803,0.1719169,0.1884169,0.1710498,0.1853485,0.182799,0.192976,0.1887358,0.1821168,0.1846512,0.1883941,0.1767726,0.1813221,0.1867255,0.1924893,0.1950614,0.1964263,0.1891443,0.196477,0.1894664,0.1908821,0.1951857,0.2125515,0.198381,0.1897344,0.1983418,0.206775,0.2058339,0.2103029,0.2081569,0.2179543,0.1950581,0.1926216,0.1991554,0.2165885,0.2178639
